"FilingID","Miscellaneous"
609352,"SECTION 2B SCHEDULE D -  THE TOTAL AMOUNT MANAGED FROM A U.S. LOCATION IS $0.00, DUE TO IARD SYSTEM CONSTRAINS $1.00 WAS INSERTED."
609894,"SECTION 2B SCHEDULE D -  THE TOTAL AMOUNT MANAGED FROM A U.S. LOCATION IS $0.00, DUE TO IARD SYSTEM CONSTRAINS $1.00 WAS INSERTED."
609041,"WE ARE A FOREIGN ADVISER WITH A PRINCIPAL OFFICE AND PLACE OF BUSINESS OUTSIDE THE UNITED STATES. WE DO NOT MANAGE ANY PRIVATE FUND ASSETS AT A PLACE OF BUSINESS IN THE UNITED STATES. HOWEVER, WE HAVE ENTERED ""$"" UNDER THE SECTION 2.B OF SCHEDULE D FOR PURPOSE OF PASSING THE COMPLETENESS CHECK AND SUBMITTING THIS FORM."
607359,"THE IV GST TRUST IS LISTED AS AN INDIRECT OWNER ON SCHEDULE B.  WHILE THE TRUST HAS MORE THAN ONE TRUSTEE, SCHEDULE B REFLECTS THE SOLE TRUSTEE THEREOF HAVING VOTING OR OTHER AUTHORITY ON BEHALF OF THE TRUST WITH RESPECT TO MATTERS PERTAINING TO THE INDIRECT OWNERSHIP OR CONTROL OF THE APPLICANT."
608412,"ATLANTIC STREET CAPITAL MANAGEMENT LLC (""ASCM"") IS THE ADVISOR TO TWO PRIVATE EQUITY FUNDS; ATLANTIC STREET CAPITAL I, LLC (""FUND I"") AND ATLANTIC STREET CAPITAL II, LP (""FUND II"").  SECTION 7.A. FINANCIAL INDUSTRY AFFILIATIONS - QUESTION 6 AND 11 THE THREE PARTNERS OF ASCM: PETER SHABECOFF, TIMOTHY LEWIS AND ANDREW WILKINS (LISTED ON SCHEDULE A) ARE THE CONTROL PERSONS OF THE ATLANTIC STREET CAPITAL MM, LLC, THE GENERAL PARTNER OF FUND I AND THE ATLANTIC STREET CAPITAL GP II, LP, THE GENERAL PARTNER OF FUND II.    ALTHOUGH ASCM DOESN'T MANAGE, GIVE ADVICE OR RECEIVE FEES OF ANY KIND FROM INDIVIDUALS OR OTHER COMPANIES (TOGETHER THE ""OTHER INVESTORS"") WHO  INVEST IN THE SAME PORTFOLIO COMPANIES AS FUND I AND FUND II, ASCM'S LARGE OWNERSHIP PERCENTAGES AND BOARD INVOLVEMENT CAN INFLUENCE THE OTHER INVESTORS IN THESE PRIVATE COMPANIES.  THE MARKET VALUE OF THE OTHER INVESTOR'S PORTFOLIO INVESTMENTS AT 12/31/2011 ARE $3,439,000 FOR THOSE WHO INVEST ALONG SIDE WITH FUND I AND $14,630,000 FOR THOSE WHO INVEST ALONG SIDE WITH FUND II FOR A TOTAL OF $18,069,000.  AS REPORTED IN THIS FORM ADV FILING, BOTH FUNDS, FUND I AND FUND II, MANAGED BY ASCM HAVE BENEFICIAL PORTFOLIO HOLDINGS OF $13,262,000 AND $20,841,000, RESPECTIVELY.  THE VALUE OF THE OTHER INVESTOR'S PORTFOLIO HOLDINGS, HAVE NO BEARING ON ASCM'S HOLDINGS REPORTED HEREIN.  FUND I QUESTION 26 (A) FUND I'S ADMINISTRATOR WAS SS & C SERVICES INC.  AS OF 01/01/2012 FUND I'S ADMINISTRATION WILL BE HANDLED IN HOUSE BY THE CHIEF FINANCIAL OFFICER OF THE MANAGEMENT COMPANY."
600078,"SECTION 2.B ASSETS STATE ASSETS UNDER MANAGEMENT AS $1 THIS IS DUE TO A IARD TECHNICAL GLITCH, RIDLEY PARK CAPITAL LLP HAS NO PLACE OF BUSINESS WITHIN THE UNITED STATES."
611309,"ALTHOUGH SCHEDULE D, SECTION 2.B OF THIS FORM ADV PART 1 REQUIRES THE APPLICANT TO STATE THAT IT HAS $1 OF PRIVATE FUND ASSETS MANAGED AT A PLACE OF BUSINESS IN THE UNITED STATES, THE APPLICANT DOES NOT, IN FACT, HAVE ANY ASSETS THAT IT MANAGES AT A PLACE OF BUSINESS IN THE UNITED STATES."
617395,"ADVISORY SERVICES TO DIAMONDBACK CONSISTS SOLELY OF THE SALE OF RESEARCH TO A PRIVATE FUND."
620909,"THE ENTITIES REFERRED TO IN ITEM 7.A OF SCHEDULE D ARE GENERAL PARTNERS OF THE FUNDS REFERRED TO IN ITEM 7.B OF SCHEDULE D.  THE FILING ADVISER AND THE GENERAL PARTNERS ARE FILING A SINGLE FORM ADV IN RELIANCE ON AMERICAN BAR ASSOCIATION, BUSINESS LAW SECTION, SEC NO-ACTION LETTER (JAN. 18, 2012). FURTHER, SECTION 7.B.(1) - QUESTION 23.(H)FOR LONGWORTH ADVISORS FUND, L.P. AND FOR LONGWORTH ADVISORS FUND III LP, WHICH IS A REQUIRED QUESTION TO BE ANSWERED, HAS BEEN ANSWERED WITH A ""NOT YET RECEIVED"" BUT PURSUANT TO THE RESPONSE IN SECTION 7.B.1 QUESTION 23.(A)(1) FOR EACH OF THESE ENTITIES, NO AUDITED FINANCIAL STATEMENTS ARE REQUIRED OR PROVIDED FOR THIS ENTITY."
617673,"ADVISORY SERVICES TO DIAMONDBACK CONSISTS SOLELY OF THE SALE OF RESEARCH TO A PRIVATE FUND."
610883,"TO PRESERVE THE ANONYMITY OF A PRIVATE FUND CLIENT THAT IS SUB ADVISED BY PRAESIDIS ADVISORS PURSUANT TO RULE 204-2(D), PRAESIDIS HAS NOT DISCLOSED THE NAME OF THE PRIMARY ADVISER IN ORDER TO AVOID ANY TRACE BACK TO THE ACTUAL  PRIVATE FUND CLIENT. PRAESIDIS WILL DISCLOSE THE NAME OF THE PRIMARY  ADVISER TO THE SEC UPON REQUEST."
594513,"COLUMBIA CAPITAL, LLC AND EACH OF ITS RELATED PERSON GENERAL PARTNERS AND/OR INVESTMENT ADVISERS WHO ARE DESIGNATED AS ""RELYING ADVISERS"" IN SECTION 1.B. OF SCHEDULE D ARE SUBMITTING THIS SINGLE FORM ADV FILING IN RELIANCE ON RELEVANT PORTIONS OF THE JANUARY 18, 2012 NO ACTION LETTER GUIDANCE ISSUED TO THE AMERICAN BAR ASSOCIATION'S BUSINESS LAW SECTION BY THE OFFICE OF INVESTMENT ADVISER REGULATION OF THE SEC'S DIVISION OF INVESTMENT MANAGEMENT.  ALL INFORMATION REQUIRED TO BE REPORTED ON FORM ADV PART 1A BY COLUMBIA CAPITAL, LLC AND EACH RELYING ADVISER IS CONTAINED HEREIN.  CERTAIN COLUMBIA FUNDS MAY UTILIZE ONE OR MORE ALTERNATIVE INVESTMENT VEHICLES AND/OR OTHER TYPES OF SPECIAL PURPOSE VEHICLES (COLLECTIVELY, ""SPVS"") FOR THE PURPOSE OF: (I) ADDRESSING TAX, REGULATORY AND/OR STRUCTURAL ISSUES AND (II) FACILITATING CERTAIN INVESTMENTS BY SUCH COLUMBIA FUNDS AND/OR CERTAIN INVESTORS IN SUCH COLUMBIA FUNDS.  TO AVOID ANY PERCEIVED DUPLICATION OF ASSETS, THE ASSETS OF ANY SPVS ARE INCLUDED IN THE VALUE OF TOTAL ASSETS OF THE APPLICABLE COLUMBIA FUNDS TO WHICH SUCH SPVS RELATE. ADDITIONALLY, THE INFORMATION PROVIDED IN SECTION 7.B. OF SCHEDULE D WITH RESPECT TO A COLUMBIA FUND IS GENERALLY APPLICABLE WITH RESPECT TO ITS RELATED SPVS (IF ANY). CONSEQUENTLY, THE SPVS HAVE NOT BEEN IDENTIFIED SEPARATELY IN SECTION 7.B. OF SCHEDULE D."
616681,"ON SCHEDULE B/C, BUSINESS LEADERS FOR MICHIGAN IS A NON-STOCK DIRECTORSHIP. NON-PROFIT CORPORATION WITH APPROXIMATE 80 NON-EXECUTIVE DIRECTORS."
603983,"THE AMOUNT OF PRIVATE FUND ASSETS THAT THE ADVISER MANAGES IS $0.  FOR PURPOSES OF SECTION 2.B OF SCHEDULE D, THE ADVISER HAS RESPONDED $1 FOR THE PURPOSE OF COMPLYING WITH THE IARD SYSTEM REQUIREMENTS FOR A POSITIVE NUMERICAL VALUE."
615752,"GAGNON SECURITIES, LLC IS INCLUDED IN SECTION 7.A OF SCHEDULE D BECAUSE THE OWNER OF UOS IS A PARTNER AND PORTFOLIO MANAGER OF GAGNON SECURITIES, LLC."
617570,"NV MANAGEMENT LLC IS THE GENERAL PARTNER OF ONE OF THE PRIVATE FUNDS DESCRIBED IN SECTION 7(B)(1) OF SCHEDULE D."
611605,"EXCEPT WITH RESPECT TO AULDBRASS PARTNERS IV, LP, THE AMOUNTS SET OUT IN SECTION 2.B. (FOR THE AMOUNT OF THE PRIVATE FUND ASSETS MANAGED BY AULDBRASS PARTNERS, LP) AND SECTION 7.B.(1) QUESTION 11 (FOR THE GROSS ASSET VALUE OF EACH PRIVATE FUND) REFLECT ESTIMATES AS OF DECEMBER 31, 2011 BASED ON SEPTEMBER 30, 2011 VALUES RECEIVED FROM THE UNDERLYING FUNDS OF THE PRIVATE FUNDS."
608306,"AS APEX MANAGEMENT VI, LLC (""AM VI""), APEX MANAGEMENT IV, LLC (""AM IV""), AND APEX MANAGEMENT V, LLC (""AM V""; AM VI, AM IV AND AM V, EACH AN ""APEX ADVISER"") CONDUCT A SINGLE ADVISORY BUSINESS UNDER THE NAME APEX VENTURE PARTNERS, AM VI IS FILING THIS FORM ADV, AND EACH OTHER APEX ADVISER IS RELYING ON IT.  EACH SUCH OTHER APEX ADVISER IS REFERENCED IN SCHEDULE D, SECTION 1.B. (AS WELL AS IN SECTION 7.A.).  THE OWNERSHIP INFORMATION REQUESTED BY SCHEDULE A FOR SUCH OTHER APEX ADVISERS IS SET FORTH BELOW. BOULAIS (AM IV:  NA, AM V:  B);  CHOW (AM IV:  B, AM V:  C); CORRIE (AM IV:  NA, AM V:  NA); JOHNSON (AM IV:  C, AM V:  B); MIDDLEMAS (AM IV:  C, AM V:  C);  PAUKER (AM IV:  NA, AM V:  B); BABU RANGANATHAN (AM IV:  B, AM V:  -- )"
608408,"WE HAVE CHECKED BOX 2B(2).  HOWEVER WE HAVE NO PLACE OF BUSINESS IN THE USA AND THEREFORE WE ASSUME THE FIGURE WHICH SHOULD BE INSERTED INTO 2B OF SCHEDULE D IS NIL.  WE HAVE INSERTED USD1 INTO 2B OF SCHEDULE D BECAUSE THE ELECTRONIC FILING IS REJECTED IF WE INSERT NIL."
614224,"THE ENTITIES REFERRED TO IN ITEM 7.A OF SCHEDULE D ARE GENERAL PARTNERS OF THE FUNDS REFERRED TO IN ITEM 7.B OF SCHEDULE D.  THE FILING ADVISER AND THE GENERAL PARTNERS ARE FILING A SINGLE FORM ADV IN RELIANCE ON AMERICAN BAR ASSOCIATION, BUSINESS LAW SECTION, SEC NO-ACTION LETTER (JAN. 18, 2012). FURTHER, SECTION 7.B.(1) - QUESTION 23.(H)FOR LONGWORTH ADVISORS FUND, L.P. AND FOR LONGWORTH ADVISORS FUND III LP, WHICH IS A REQUIRED QUESTION TO BE ANSWERED, HAS BEEN ANSWERED WITH A ""NOT YET RECEIVED"" BUT PURSUANT TO THE RESPONSE IN SECTION 7.B.1 QUESTION 23.(A)(1) FOR EACH OF THESE ENTITIES, NO AUDITED FINANCIAL STATEMENTS ARE REQUIRED OR PROVIDED FOR THIS ENTITY."
616109,"GAGNON SECURITIES, LLC IS INCLUDED IN SECTION 7.A OF SCHEDULE D BECAUSE THE OWNER OF WGT IS A PARTNER AND PORTFOLIO MANAGER OF GAGNON SECURITIES, LLC."
616562,"AVANTIUM INVESTMENT MANAGEMENT (UK) LLP (""AVANTIUM UK"") HAS DISCLOSED ITS AFFILIATE, AVANTIUM INVESTMENT MANAGEMENT (US) LLC (""AVANTIUM US""), AS AN ""OTHER INVESTMENT ADVISER"" IN SECTION 7.A.  AVANTIUM US IS UNDER COMMON CONTROL WITH AVANTIUM UK.  AVANTIUM US HAS NO ASSETS UNDER MANAGEMENT, IT DOES NOT HOLD ITSELF OUT AS AN INVESTMENT ADVISER, PROVIDES ONLY RESEARCH, RISK MANAGEMENT AND EXECUTION SERVICES, AND PROVIDES SUCH SERVICES SOLELY TO AVANTIUM UK, AND IS PROHIBITED FROM REGISTERING WITH THE SEC UNDER SECTION 203A(A)(1) OF THE INVESTMENT ADVISERS ACT OF 1940.  PLEASE NOTE THAT NEITHER AVANTIUM UK NOR ITS AFFILIATES MANAGE ASSETS FROM THE US, HOWEVER ITEM 2B IS ANSWERED $1 IN ORDER TO PASS THE IARD SYSTEM COMPLETENESS CHECK, THE CORRECT ANSWER IS $0, THE FORM WILL NOT ALLOW A ""0"" TO BE ENTERED.  PLEASE NOTE THAT IN ANSWERING SECTION 7.B.(1)(21) WE HAVE ANSWERED THAT THE PRIVATE FUND RELIES ON AN EXEMPTION FROM REGISTRATION OF ITS SECURITIES UNDER REGULATION D OF THE SECURITIES ACT OF 1933 BECAUSE AVANTIUM LIQUID EM MACRO FUND LP AND AVANTIUM LIQUID EM MACRO FUND LIMITED (THE ""FEEDER FUNDS"" AS DISCLOSED ON SCHEDULE D ITEM 7.B.6 AND 7.) RELY ON THIS EXEMPTION.  THE FEEDER FUNDS HAVE EACH FILED FORM D.  AVANTIUM LIQUID EM MACRO FUND LP HAS REG D FILING NUMBER 021-174344, WHICH IS DISCLOSED IN ITEM 7.B.22, HOWEVER THE FORM DOES NOT PROVIDE SPACE FOR REFERENCING THE NAME OF THE APPLICABLE FEEDER FUND.  AVANTIUM LIQUID EM MACRO FUND LTD HAS REG D FILING NUMBER 021-174344-01, HOWEVER, SECTION 7.B.22. DOES NOT ALLOW FILING OF THE ""01"" SUFFIX NOR THE NAME OF THE APPLICABLE FEEDER FUND.  DUE TO THESE ISSUES WITH THE ELECTRONIC FORM, WE ARE DISCLOSING THE FEEDER FUNDS WITH THEIR RESPECTIVE FORM D FILING NUMBERS HERE."
619271,"THE FILING ADVISER AND ITS RELYING ADVISER, OSAGE MANAGEMENT CO., LP ARE TOGETHER FILING A SINGLE FORM ADV IN RELIANCE ON THE POSITION STATED IN THE SEC'S NO ACTION LETTER RELEASED ON JANUARY 18, 2012 BY THE DIVISION OF INVESTMENT MANAGEMENT."
619250,"COLUMBIA CAPITAL, LLC AND EACH OF ITS RELATED PERSON GENERAL PARTNERS AND/OR INVESTMENT ADVISERS WHO ARE DESIGNATED AS ""RELYING ADVISERS"" IN SECTION 1.B. OF SCHEDULE D ARE SUBMITTING THIS SINGLE FORM ADV FILING IN RELIANCE ON RELEVANT PORTIONS OF THE JANUARY 18, 2012 NO ACTION LETTER GUIDANCE ISSUED TO THE AMERICAN BAR ASSOCIATION'S BUSINESS LAW SECTION BY THE OFFICE OF INVESTMENT ADVISER REGULATION OF THE SEC'S DIVISION OF INVESTMENT MANAGEMENT.  ALL INFORMATION REQUIRED TO BE REPORTED ON FORM ADV PART 1A BY COLUMBIA CAPITAL, LLC AND EACH RELYING ADVISER IS CONTAINED HEREIN.  CERTAIN COLUMBIA FUNDS MAY UTILIZE ONE OR MORE ALTERNATIVE INVESTMENT VEHICLES AND/OR OTHER TYPES OF SPECIAL PURPOSE VEHICLES (COLLECTIVELY, ""SPVS"") FOR THE PURPOSE OF: (I) ADDRESSING TAX, REGULATORY AND/OR STRUCTURAL ISSUES AND (II) FACILITATING CERTAIN INVESTMENTS BY SUCH COLUMBIA FUNDS AND/OR CERTAIN INVESTORS IN SUCH COLUMBIA FUNDS.  TO AVOID ANY PERCEIVED DUPLICATION OF ASSETS, THE ASSETS OF ANY SPVS ARE INCLUDED IN THE VALUE OF TOTAL ASSETS OF THE APPLICABLE COLUMBIA FUNDS TO WHICH SUCH SPVS RELATE. ADDITIONALLY, THE INFORMATION PROVIDED IN SECTION 7.B. OF SCHEDULE D WITH RESPECT TO A COLUMBIA FUND IS GENERALLY APPLICABLE WITH RESPECT TO ITS RELATED SPVS (IF ANY). CONSEQUENTLY, THE SPVS HAVE NOT BEEN IDENTIFIED SEPARATELY IN SECTION 7.B. OF SCHEDULE D."
604024,"SECTION 2. B. - ACTUAL AMOUNT IS $0."
611305,"IN SCHEDULE D SECTION 2.B. OUR RESPONSE TO THIS QUESTION IS ""0"" HOWEVER WE HAVE INSERTED ""1"" IN ORDER FOR THE FORM TO BE SUBMITTED (AS IT WILL NOT ACCEPT ""0"")"
597512,"UNDER SECTION 2.B. OF SCHEDULE D, REGISTRANT REPORTED PRIVATE FUND ASSETS OF $1. REGISTRANT ACTUALLY MANAGES $0 AT A PLACE OF BUSINESS IN THE UNITED STATES, HOWEVER THE FORM WOULD NOT ACCEPT THAT ANSWER.   THE REGISTRANT IS AN IRISH DOMICILED FUND MANAGEMENT COMPANY THAT IS AUTHORISED BY THE CENTRAL BANK OF IRELAND.  THE REGISTRANT HAS A BOARD OF DIRECTORS THAT HAS DELEGATED THE MAJORITY OF ITS FUNCTIONS AS A FUND MANAGER TO THIRD PARTIES.  THE BOARD OF DIRECTORS HAS DELEGATED ITS (1) FUND DISTRIBUTION FUNCTIONS TO AFFILIATED ENTITIES AND (2) INVESTMENT MANAGEMENT AND OTHER FUNCTIONS TO THIRD PARTIES AND OVERSEES THOSE DELEGATIONS.  7.A) REGISTRANT MAINTAINS A SUPPLEMENTARY LIST OF RELATED PERSONS WHO ARE NOT LISTED IN SECTION 7.A BECAUSE (1) REGISTRANT HAS NO BUSINESS DEALINGS WITH THE RELATED PERSON IN CONNECTION WITH ADVISORY SERVICES IT PROVIDES TO ITS CLIENTS; (2) REGISTRANT DOES NOT CONDUCT SHARED OPERATIONS WITH THE RELATED PERSON; (3) REGISTRANT DOES NOT REFER CLIENTS OR BUSINESS TO THE RELATED PERSON, AND THE RELATED PERSON DOES NOT REFER PROSPECTIVE CLIENTS OR BUSINESS TO REGISTRANT; (4) REGISTRANT DOES NOT SHARE SUPERVISED PERSONS OR PREMISES WITH THE RELATED PERSON; AND (5) REGISTRANT HAS NO REASON TO BELIEVE THAT ITS RELATIONSHIP WITH THE RELATED PERSON OTHERWISE CREATES A CONFLICT OF INTEREST WITH ITS CLIENTS. A COPY OF THIS SUPPLEMENTARY LIST WILL BE PROVIDED UPON REQUEST."
613661,"CARRHAE CAPITAL LLP WILL MANAGE PRIVATE FUNDS THROUGH DELEGATION BY CARRHAE CAPITAL (CAYMAN) LP, A SPECIAL PURPOSE VEHICLE SET UP TO ACT AS GENERAL PARTNER OF CERTAIN PRIVATE FUNDS.  BECAUSE CARRHAE CAPITAL (CAYMAN) LP MAY RECEIVE AN INCENTIVE ALLOCATION, IT MAY BE CONSIDERED TO BE AN INVESTMENT ADVISER, BUT IT IS NOT REQUIRED TO SEPARATELY REGISTER AS AN INVESTMNT ADVISER UNDER THE TERMS OF THE 2005 AND 2012 ABA NO-ACTION LETTERS FOR THE REASONS LISTED THEREIN AND BECAUSE IT IS AN ENTITY UNDER THE SUPERVISION AND CONTROL OF THE FILING ADVISER AND ALL OF THE PERSONS ACTING ON ITS BEHALF ARE ASSOCAITED WITH THE FILING ADVISER, WITH THE EXCEPTION OF ANY INDEPENDENT DIRECTORS.  PLEASE NOTE THAT CARRHAE MANAGES NO ASSETS FROM THE US, HOWEVER ITEM 2B IS ANSWERED $1 IN ORDER TO PASS THE IARD COMPLETENESS CHECK.  THE CORRECT ANSWER IS $0, THE SYSTEM WILL NOT ALLOW A ""0"" TO BE ENTERED."
607290,"FOR SCHEDULE D, SECTION 2.B., THE CORRECT RESPONSE IS ""$0"" AS RESOLUTION REAL ESTATE ADVISERS LLP DOES NOT HAVE A PLACE OF BUSINESS IN THE UNITED STATES AND THEREFORE DOES NOT MANAGE ANY ASSETS FROM A PLACE OF BUSINESS IN THE UNITED STATES."
621150,"PLEASE SEE BELOW FOR FURTHER INFORMATION REGARDING AUDITS ON THE FUNDS: 1. THE LP AGREEMENT FOR ILLUMINATE VENTURES SPOTLIGHT FUND DOES NOT REQUIRE AUDITS AT ALL - ONLY QUARTERLY UNAUDITED FINANCIAL REPORTS.   2. THE ILLUMINATE VENTURES I, LP AGREEMENT REQUIRES AN AUDIT ONLY AFTER THE FUND HAS INVESTED $5 MILLION, WHICH IS NOT LIKELY TO HAPPEN FOR AT LEAST ANOTHER YEAR."
600363,"ACTIS LLP IS ORGANIZED AS A LIMITED LIABILITY PARTNERHSIP IN THE UK.  THERE IS NO CONCEPT OF A GENERAL PARTNER WITH UNLIMITED LIABILITY IN A UK LLP.  INSTEAD, THE UK LLP FORM ALLOWS ALL ""LIMITED PARTNERS"" TO TAKE ACTIVE INVOLVEMENT IN THE BUSINESS WITH THE PROTECTION OF LIMITED LIABIITY AND THERE ARE ""DESIGNATED MEMBERS"" WHO CAN ASSUME CERTAIN ADDITIONAL RESPONSIBILITIES. IN SECTION 7A WE DISCLOSE 8 AFFILIATES THAT ARE FOREIGN PRIVATE ADVISERS UNDER SECTION 203(B)(3) OF THE ADVISERS ACT, HAVING NO US CLIENTS OR INVESTORS, NO PLACE OF BUSINESS IN THE US, AND NO ASSETS UNDER MANAGEMENT RELATED TO US INVESTORS OR CLIENTS.  THE GENERAL PARTNERS FOR THE FUNDS DISCLOSED IN SECTION 7A ARE ENTITIES FORMED FOR TAX AND REGULATORY PURPOSES, HAVE NO EMPLOYEES AND IF DEEMED TO BE INVESTMENT ADVISERS WOULD BE EXEMPT FROM REGISTRATION UNDER THE TERMS OF THE 2005 ABA NO-ACTION LETTER APPLYING TO SPECIAL PURPOSE VEHICELS SET UP FOR TAX AND REGULATORY ACCOMODATION PURPOSES. ITEM 2B HAS BEEN ANSWERED WITH 1 DUE TO A PROBLEM WITH THE IARD SYSTEM, WHICH WILL NOT ALLOW THE CORRECT ANSWER OF 0 SINCE THE FILING ADVISER HAS ITS PRINCIPAL OFFICE AND PLACE OF BUSINESS OUTSIDE OF THE UNITED STATES AND MANAGAES NO PRIVATE FUND ASSETS AT A PLACE OF BUSINESS IN THE UNITED STATES.  SCHEDULE D ITEM 7B1 QUESTION 28 LISTS HELIX ASSOCIATES AS A MARKETER FOR SEVERAL OF THE FUNDS, PLEASE NOTE THAT HELIX ASSOCIATES NO LONGER EXISTS AND WAS TAKEN OVER BY JEFFRIES BANK."
617628,"THE FILING ADVISER, TOGETHER WITH GREYLOCK INVESTMENT CONSULTING (BEIJING) CO., LTD. (A FOREIGN ENTITY), AND GREYLOCK ADVISORS INDIA PRIVATE LIMITED (A FOREIGN ENTITY) (COLLECTIVELY, THE ""RELYING ADVISERS"") ARE FILING A SINGLE FORM ADV IN RELIANCE ON AMERICAN BAR ASSOCIATION BUSINESS LAW SECTION SEC NO-ACTION LETTER (JANUARY 18, 2012).  EACH OF RELYING ADVISERS IS A DIRECT OR INDIRECT WHOLLY-OWNED SUBSIDIARY OF THE FILING ADVISER.  DONALD A. SULLIVAN IS THE EXECUTIVE DIRECTOR AND SOLE OFFICER OF GREYLOCK INVESTMENT CONSULTING (BEIJING) CO., LTD. AND HAS SERVED IN SUCH CAPACITIES SINCE OCTOBER 2009.    MR. SULLIVAN, ARAVINTH BABU AND JAI KUISHAN CHANDNA ARE THE DIRECTORS OF GREYLOCK ADVISORS INDIA PRIVATE LIMITED, AND EACH HAS SERVED IN SUCH CAPACITY SINCE NOVEMBER 2007.  THE RESPONSES TO ITEM 7.B(1) OF THIS FORM USE INTERNAL DESIGNATIONS, INSTEAD OF NAMES, AS APPROPRIATE TO PRESERVE THE ANONYMITY OF ADVISOR'S PRIVATE FUNDS AND THEIR RESPECTIVE GENERAL PARTNER (OR CORRESPONDING) ENTITIES."
607404,"ITEM 2.B: NOTE THE AMOUNT OF ASSETS MANAGED FROM A PLACE OF BUSINESS IN THE U.S. IS ACTUALLY $0.00 (NOT $1.00)."
600039,"RELATED PERSONS ARE OPERATIONALLY INTEGRATED."
622069,"OWNERSHIP OF RIVERVEST VENTURE PARTNERS II, L.P. IS AS FOLLOWS: JAY SCHMELTER        MEMBER  8/2006   CODE: C THOMAS MELZER        MEMBER  8/2006   CODE: B MELZER FAMILY TRUST  MEMBER  8/2006   CODE: A DENNIS WAHR      RET/MEMBER  8/2006   CODE: B GORDON FOULKES   RET/MEMBER  8/2006   CODE: B SCOTT NAISBITT   RET/MEMBER  8/2006   CODE: A ANDREW CRAIG     RET/MEMBER  8/2006   CODE: A JOHN MCKEARN         MEMBER  8/2006   CODE: A NIALL O'DONNELL      MEMBER  8/2006   CODE: NA  OWNERSHIP OF RIVERVEST VENTURE PARTNERS I, LLC IS AS FOLLOWS: JAY SCHMELTER        MEMBER            9/2000   CODE: C THOMAS MELZER        MEMBER            9/2000   CODE: C ANDREW CRAIG         WITHDRAWN MEMBER  9/2000   CODE: B MARK MENDEL          WITHDRAWN MEMBER  9/2000   CODE: A AMELIA MENDEL        WITHDRAWN MEMBER  9/2000   CODE: A  OWNERSHIP OF 3X5 SPECIAL OPPORTUNITY PARTNERS, LLC IS AS FOLLOWS:  RIVERVEST 3X5 SPECIAL OPPORTUNITY PARTNERS LLC   MEMBER  9/2011   CODE:  C ARNERICH  3X5 SPECIAL OPPORTUNITY PARNTERS LLC   MEMBER 9/2011   CODE:  C  OWNERSHIP OF IDEV PARTNERS, LLC IS AS FOLLOWS: ARNERICH MASSENA INC.  MEMBER   4/2010   CODE:  C RIVERVEST VENTURE     PARTNERS II, LP     MEMBER   4/2010   CODE C OAKHILL, LLC           MEMBER   4/2010   CODE:C PRAESIDEO MANAGEMENT   LLC                  MEMBER   4/2010   CODE: B"
623066,"FOR 1.B. OTHER BUSINESS NAME - THE ""JURISDICTIONS"" ITEM: WE COULD NOT TYPE THE FOREIGN COUNTRIES.  THEREFORE, PROVIDE 1.B.  OTHER BUSINESS NAME AS BELOW :  NAME : ??????????  JURISDICTIONS : HONG KONG, CHINA, TAIWAN.  NAME : PINEBRIDGE INVESTMENTS ASIA LIMITED, PHILIPPINE BRANCH  JURISDICTIONS : HONG KONG, PHILIPPINES  NAME :?????????    JURISDICTIONS : SOUTH KOREA"
614236,"REGARDING SECTION 7.B.(1) PRIVATE FUND REPORTING:     1. TECHNOLOGY PARTNERS FUND V, LP (PRIVATE FUND ID # 805-7633594005)       *  AUDITORS SECTION, QUESTION 23(A)(1):  THE FINANCIAL STATEMENTS FUND V ARE NOT AUDITED ANNUALLY, BUT WILL BE AUDITED IN THE FUND'S FINAL YEAR.      *  AUDITORS SECTION, QUESTION 23(G):  THE UNAUDITED FINANCIAL STATEMENTS FOR FUND V ARE DISTRIBUTED TO THE FUND'S INVESTORS.      *  AUDITORS SECTION, QUESTION 23(H):  THE ANSWER TO THIS QUESTION IS ""NOT APPLICABLE"" BECAUSE THE FINANCIAL STATEMENTS OF FUND V WILL NOT BE AUDITED UNTIL THE FINAL YEAR OF THE FUND.         2. TECHNOLOGY PARTNERS AFFILIATES VII, LP (PRIVATE FUND ID # 805-8474926140)       *  AUDITORS SECTION, QUESTION 23(A)(1):  THE AFFILIATES VII FINANCIAL STATEMENTS ARE REVIEWED ANNUALLY BY OUR AUDITORS, ERNST & YOUNG.     *  THE REVIEWED FINANCIAL STATEMENTS FOR AFFILIATES VII ARE DISTRIBUTED TO THE FUND'S INVESTORS.      *  AUDITORS SECTION, QUESTION 23(H):  THE ANSWER TO THIS QUESTION IS ""NOT APPLICABLE"" BECAUSE THE AFFILIATES VII FINANCIAL STATEMENTS ARE REVIEWED, NOT AUDITED."
