"FilingID","Initial/Amended","11.C(1)","11.C(2)","11.C(3)","11.C(4)","11.C(5)","11.D(1)","11.D(2)","11.D(3)","11.D(4)","11.D(5)","11.E(1)","11.E(2)","11.E(3)","11.E(4)","11.F.","11.G.","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiator Type","Initiated By","Principal Sanction","Other Sanctions","Date Initiated","Date Initiated Exact","Date Initiated Explanation","Case Number","Employing Firm","Principal Product","Other Product","Allegations","Status","Appeal Details","Resolution","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions Ordered","Sanction Detail","Summary"
1028907,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019465,"","","","","N","Foreign","FINANCIAL SERVICES AUTHORITY (FSA) UNITED KINGDOM","Civil and Administrative Penalt(ies) /Fine(s)","","08/25/2010","Y","","","SOCIETE GENERALE","No Product","","DURING THE PERIOD FROM NOVEMBER 2007 TO FEBRUARY 2010, SOCIETE GENERALE IN THE UNITED KINGDOM (I) DID NOT SUBMIT TRADE REPORTING DATA FOR REPORTABLE TRANSACTIONS OR SUBMITTED INACCURATE DATA IN SUCH REPORTS IN 18.8 MILLION OF ITS 23.5 MILLION REPORTABLE TRANSACTIONS, AND (II) DID NOT RETAIN AND HAVE AVAILABLE SUCH TRADE REPORTING DATA, IN VIOLATION OF FSA RULES.","Final","","Settled","08/25/2010","Y","","Y",2420000,"","","","","","","","SOCIETE GENERALE WAS FINED 1.575 MILLION BRITISH POUNDS","SEE ABOVE"
1028907,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019467,"","","","","N","Foreign","THE FRENCH COMPETITION AUTHORITY (AUTORITE DE LA CONCURRENCE).","Civil and Administrative Penalt(ies) /Fine(s)","FINE","09/20/2010","Y","","","SOCIETE GENERALE","Banking Products (Other than CD(s))","","FOLLOWING AN INVESTIGATION, THE FRENCH COMPETITION AUTHORITY (AUTORITE DE LA CONCURRENCE) ISSUED A DECISION FINDING THAT (11) MAJOR FRENCH RETAIL BANKS, INCLUDING SOCIETE GENERALE AND ITS SUBSIDIARY, CREDIT DU NORD, HAD ENGAGED IN ANTICOMPETITIVE ACTIVITY IN CONNECTION WITH FEES ASSOCIATED WITH ELECTRONIC CHECK PROCESSING SERVICES AND CERTAIN OTHER FEES FOR RELATED SERVICES IN FRANCE. THE FRENCH COMPETITION AUTHORITY FOUND THAT A FEE OF 0.043 EUROS PER CHECK WAS UNJUSTIFIED AND AN INFRINGEMENT OF COMPETITION RULES IN FRANCE AND THAT CERTAIN OTHER FEES WERE NOT PROPORTIONATE TO COSTS INCURRED BY THE BANKS. THE PRIMARY PROCESSING FEES WERE CHARGED BETWEEN JANUARY 2002 AND JULY 2007. THE GROUP OF ELEVEN BANKS WAS FINED A TOTAL OF 384.92 MILLION EUROS. SOCIETE GENERALE WAS FINED 53.47 MILLION EUROS AND CREDIT DU NORD WAS FINED 6.98 MILLION EUROS.","On Appeal","COURT OF APPEALS OF PARIS (COUR D'APPEL DE PARIS)","Decision","09/20/2010","Y","","Y",0,"","","","","","","FINE OF 53.47 MILLION EUROS FOR SOCIETE GENERALE AND 6.98 MILLION EUROS FOR CREDIT DU NORD","SOCIETE GENERALE WAS FINED 53.47 MILLION EUROS. CREDIT DU NORD WAS FINED 6.98 MILLION EUROS.","THE MATTER IS CURRENTLY BEING APPEALED."
1028907,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019468,"","","","","N","Foreign","COMMISSION BANCAIRE (FRANCE)","Reprimand","FINE","06/20/2008","N","HEARING ON 6/20/2008, DECISION ANNOUNCED ON 7/03/2008","N/A","SOCIETE GENERALE, S.A.","Options","FUTURES, STOCKS","FOLLOWING THE ANNOUNCEMENT ON JANUARY 24, 2008 BY SOCIETE GENERALE OF SIGNIFICANT LOSSES FROM CERTAIN UNAUTHORIZED TRADING ACTIVITY IN ITS PARIS OFFICE, THE FRENCH COMMISSION BANCAIRE REPRIMANDED AND FINED SOCIETE GENERALE EURO 4 MILLION FOR BREACHING REGULATORY PROVISIONS CONCERNING INTERNAL CONTROL PROCEDURES (FRENCH BANKING AND REGULATORY COMMITTEE REGULATION NO 97-02). THE REFERENCED REGULATORY ACTION RELATES SOLELY TO THE ULTIMATE PARENT COMPANY OF THE REGISTRANT IN PARIS, FRANCE AND HAS NO BEARING ON OR RELATIONSHIP TO THE BUSINESS OF THE REGISTRANT.","Final","N/A","Decision","07/03/2008","Y","","Y",6000000,"","","","","","","THE AMOUNT OF THE FINE WAS EURO 4 MILLION. THE $6 MILLION REFLECTED ABOVE IS THE APPROXIMATE CURRENT VALUE OF THE FINE IN THE UNITED STATES.","THE FRENCH COMMISSION BANCAIRE REPRIMANDED AND FINED SOCIETE GENERALE EURO 4 MILLION.","SEE EXPLANATION ABOVE."
1028907,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1019460,"","","","","N","SRO","ICE CLEAR CREDIT LLC","Civil and Administrative Penalt(ies) /Fine(s)","","01/25/2016","Y","","2015-404B-046","","No Product","","ICE CLEAR CREDIT LLC (""ICE CLEAR"") ISSUED A $129,000 ASSESSMENT TO SOCIETE GENERALE FOR MISSED END OF DAY CREDIT DEFAULT SWAP PRICING SUBMISSION ON NOVEMBER 27,2015. THE ASSESSMENT WAS CALCULATED ACCORDING TO ICE CLEAR'S SCHEDULE OF ASSESSMENTS UNDER ICE CLEAR RULE 702(E), PURSUANT TO WHICH ASSESSMENT AMOUNTS ARE ISSUED ACCORDING TO A ""PER MISSED PRICE"" SCHEDULE, SUBJECT TO CERTAIN DAILY MAXIMUMS.","Final","","Other","01/25/2016","Y","","Y",129000,"","","","","","","","ICE CLEAR ISSUED AND ASSESSMENT OF $129,000 WHICH WAS CALCULATED ACCORDING TO ITS RULE 702(E) SCHEDULE OF ASSESSEMENTS FOR MISSED SUBMISSIONS.","ICE CLEAR ISSUED AND ASSESSMENT OF $129,000 WHICH WAS CALCULATED ACCORDING TO ITS RULE 702(E) SCHEDULE OF ASSESSEMENTS FOR MISSED SUBMISSIONS."
1029235,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019675,"","","","","N","Foreign","CVM (SECURITIES COMMISSION OF BRAZIL)","Civil and Administrative Penalt(ies) /Fine(s)","","10/01/2008","N","THE CVM INITIATED THIS ADMINISTRATIVE PROCEEDING IN 2008 AS A RESULT OF TRADE ACTIVITY FROM 2000.","ADMINISTRATIVE PROCEEDING NO. 14/06","","Other","STOCK OPTIONS ISSUED BY REAL GRANDEZA IN 2000","THE CVM INITIATED THIS ADMINISTRATIVE PROCEEDING IN 2008 ALLEGING THAT BANCO PACTUAL ENTERED INTO IRREGULAR TRANSACTIONS WITH REAL GRANDEZA CONCERNING STOCK OPTIONS ISSUED BY REAL GRANDEZA IN 2000. THE IRREGULARITY ALLEGED IN THIS PROCEEDING IS THAT REAL GRANDEZA SUPPOSEDLY RECEIVED PAYMENT FOR THE OPTIONS THAT WERE LOWER THAN THAT CONSIDERED ""FAIR"" BASED ON THE BLACK & SCHOLES METHODOLOGY.","Final","","Settled","09/28/2010","Y","","",,"","","","","","","ON 4/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS. BANCO BTG PACTUAL S.A. PAID 200,000 BRAZILIAN REALS TO THE CVM.","ON 4/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS. BANCO BTG PACTUAL S.A. PAID 200,000 BRAZILIAN REALS TO THE CVM.","THE SETTLEMENT DOES NOT REPRESENT EITHER A CONFESSION OR AN ACKNOWLEDGEMENT BY THE ACCUSED THAT THE CONDUCT AT ISSUE IN THE PROCEEDING IS CONTRARY TO LAW; AS WELL IT IS NOT CONSIDERED A CONVICTION OF ANY OFFENSE UNDER BRAZILIAN LAW OR REGULATION."
1029235,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019676,"","","","","N","Foreign","CVM (SECURITIES COMMISSION OF BRAZIL)","Civil and Administrative Penalt(ies) /Fine(s)","","02/01/2004","N","THE CVM INITIATED THIS ADMINISTRATIVE PROCEEDING IN 2004","ADMINISTRATIVE PROCEEDING 13/2004","BANCO PACTUAL","Other","TRADES EFFECTED ON THE BM&F BOVESPA (BRAZILIAN EXCHANGE).","THE CVM ALLEGED THAT DURING THE PERIOD FROM 2002 TO 2004, BANCO PACTUAL EFFECTED CERTAIN TRADES OF ROMANCHE ON THE BMF WITH THE PURPOSE OF TRANSFERRING PROFITS TO ROMANCHE AND ALLOCATING THE CORRESPONDENT LOSSES TO BANCO PACTUAL. THE CVM'S COMPLIANT FOCUSED MAINLY ON TRADES EFFECTED ON JANUARY 12, 2004.","Final","","Settled","07/01/2007","N","IN JULY OF 2007, A SETTLEMENT WAS REACHED WITH THE CVM.","",,"","","","","","","NONE OF THE PARTIES ADMITTED TO ANY WRONGDOING AS PART OF THE SETTLEMENT. UNDER THIS SETTLEMENT BANCO PACTUAL PAID 4 MILLION BRAZILIAN REALS. ANDRE ESTEVES PAID 50,000 BRAZILIAN REALS.","BANCO PACTUAL PAID 4 MILLION BRAZILIAN REALS. ANDRE ESTEVES PAID 50,000 BRAZILIAN REALS.","THE SETTLEMENT DOES NOT REPRESENT EITHER A CONFESSION OR AN ACKNOWLEDGMENT BY THE ACCUSED THAT THE CONDUCT AT ISSUE IN THE PROCEEDING IS CONTRARY TO LAW; AS WELL IT IS NOT CONSIDERED A CONVICTION OF ANY OFFENSE UNDER BRAZILIAN LAW OR REGULATION."
1029235,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019677,"","","","","N","Foreign","CVM (SECURITIES COMMISSION OF BRAZIL)","Other","ON 4/13/2010 THE CVM ACCEPTED A PROPOSAL OF SETTLE","01/01/2007","N","THE CVM INITIATED THIS ADMINISTRATIVE PROCEED IN 2007 DUE TO AN INVESTIGATION CONCERNING SEVERAL TRANSACTIONS FROM 1997 TO 2001.","ADMINISTRATIVE PROCEEDING 16/2005","","Options","","THE CVM ALLEGED IRREGULARITIES CONCERNING SEVERAL TRANSACTION MAINTAINED WITH FUNDACO BANCO CENTRAL DE PREVIDENCIA PRIVADA-CENTRUS FROM 1997 TO 2001, ON THE STOCK MARKET AND BMF (""TRANSACTIONS"").","Final","","Settled","02/09/2009","Y","","",,"","","","","","","BANCO UBS PACTUAL AND OTHER DEFENDANTS PROPOSED TO PAY CVM THE AMOUNT OF 200,000 BRAZILIAN REALS. ON 04/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS.","BANCO UBS PACTUAL AND OTHER DEFENDANTS PROPOSED TO PAY CVM THE AMOUNT OF 200,000 BRAZILIAN REALS. ON 04/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS.","ON 09/28/2010, CVM'S BOARD OF COMMISSIONERS DECIDED TO EXTINGUISH THE ADMINISTRATIVE PROCEEDING REGARDING BANCO PACTUAL AND DEFENDANTS DUE TO THE COMPLIANCE WITH THE SETTLEMENT. THE SETTLEMENT DOES NOT REPRESENT EITHER A CONFESSION OR AN ACKNOWLEDGEMENT BY THE ACCUSED THAT THE CONDUCT AT ISSUE IN THE PROCEEDING IS CONTRARY TO LAW; AS WELL IT IS NOT CONSIDERED A CONVICTION OF ANY OFFENSE UNDER BRAZILIAN LAW OR REGULATION."
1029235,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019678,"","","","","N","Foreign","CONSOB ITALIAN COMPANIES AND STOCK EXCHANGE COMMISSION","Civil and Administrative Penalt(ies) /Fine(s)","","10/26/2010","Y","","CONSOB PROCEEDING 18165","BANCO UBS PACTUAL","Other","SECURITIES OF CREMONINI SPA, AN ITALIAN COMPANY","ON APRIL 13, 2012, IN CONNECTION WITH AN ONGOING CIVIL, NON-CRIMINAL INVESTIGATION BY THE ITALIAN COMPANIES AND STOCK EXCHANGE COMMISSION (""CONSOB"") RELATED TO CERTAIN TRADES MADE BY MR. ESTEVES IN HIS PERSONAL CAPACITY IN THE SECURITIES OF CREMONINI S.P.A. (""CREMONINI""), A PUBLICLY TRADED ITALIAN COMPANY, MR. ESTEVES WAS INFORMED THAT AN ADMINISTRATIVE FINDING AGAINST HIM WAS REACHED. THE FINDING DETERMINED THAT MR. ESTEVES MISUSED PRIVILEGED INFORMATION (ON A SECONDARY BASIS, AS PROVIDED UNDER APPLICABLE ITALIAN LAW) IN CONNECTION WITH THE TRADES IN THE SECURITIES OF CREMONINI IN NOVEMBER 2007. DURING THE TIME AT WHICH THE TRADES AT ISSUE WERE MADE, JBS S.A. (""JBS"") WAS ENGAGED IN NEGOTIATIONS WITH CREMONINI REGARDING A PARTNERSHIP TRANSACTION.","Final","","Other","04/13/2012","Y","","",,"","","","","","","MR. ESTEVES WAS FINED 350,000 EUROS AND TEMPORARILY SUSPENDED FOR A PERIOD OF SIX MONTHS FROM SERVING AS A DIRECTOR OR EXECUTIVE OFFICER OF A COMPANY REGULATED BY THE CONSOB. IN ADDITION, HIS PROFIT FROM SUCH TRADES WAS BLOCKED.","THE PROHIBITION TO HOLD OFFICES FOR A PERIOD OF SIX MONTHS FOR MR. ESTEVES IS NO LONGER IN EFFECT AND THE FINE HAS BEEN PAID.","AN APPEAL FROM MR. ESTEVES WAS PRESENTED IN DECEMBER 2012 TO CORTE D'APPELLO OF MILAN (ADMINISTRATIVE REGIONAL COURT OF MILAN). THE SAME APPEAL WAS PREVIOUSLY (IN JUNE OF 2012) MADE TO THE ADMINISTRATIVE REGIONAL CORTE OF LAZIO, BUT IN OCTOBER OF 2012 THE ITALIAN SUPREME COURT DECIDED THAT ALL ADMINISTRATIVE APPEALS RELATED TO CONSOB SHOULD BE ADDRESSED TO THE MILAN COURT AND NOT TO THE LAZIO COURT, SO A NEW FILING WAS REQUIRED. ALTHOUGH MR. ESTEVES CONTINUES TO MAINTAIN THAT THE ALLEGATIONS ARE WITHOUT MERIT, HE CHOSE TO DROP THE APPEAL IN ORDER TO MAKE BETTER USE OF HIS TIME AND RESOURCES. THE SIX MONTH SUSPENSION PERIOD HAS PASSED AND THE FINE HAS BEEN PAID."
1029410,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019859,"","","","","N","Foreign","CVM (SECURITIES COMMISSION OF BRAZIL)","Civil and Administrative Penalt(ies) /Fine(s)","","10/01/2008","N","THE CVM INITIATED THIS ADMINISTRATIVE PROCEEDING IN 2008 AS A RESULT OF TRADE ACTIVITY FROM 2000.","ADMINISTRATIVE PROCEEDING NO. 14/06","","Other","STOCK OPTIONS ISSUED BY REAL GRANDEZA IN 2000","THE CVM INITIATED THIS ADMINISTRATIVE PROCEEDING IN 2008 ALLEGING THAT BANCO PACTUAL ENTERED INTO IRREGULAR TRANSACTIONS WITH REAL GRANDEZA CONCERNING STOCK OPTIONS ISSUED BY REAL GRANDEZA IN 2000. THE IRREGULARITY ALLEGED IN THIS PROCEEDING IS THAT REAL GRANDEZA SUPPOSEDLY RECEIVED PAYMENT FOR THE OPTIONS THAT WERE LOWER THAN THAT CONSIDERED ""FAIR"" BASED ON THE BLACK & SCHOLES METHODOLOGY.","Final","","Settled","09/28/2010","Y","","",,"","","","","","","ON 4/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS. BANCO BTG PACTUAL S.A. PAID 200,000 BRAZILIAN REALS TO THE CVM.","ON 4/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS. BANCO BTG PACTUAL S.A. PAID 200,000 BRAZILIAN REALS TO THE CVM.","THE SETTLEMENT DOES NOT REPRESENT EITHER A CONFESSION OR AN ACKNOWLEDGEMENT BY THE ACCUSED THAT THE CONDUCT AT ISSUE IN THE PROCEEDING IS CONTRARY TO LAW; AS WELL IT IS NOT CONSIDERED A CONVICTION OF ANY OFFENSE UNDER BRAZILIAN LAW OR REGULATION."
1029410,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019860,"","","","","N","Foreign","CVM (SECURITIES COMMISSION OF BRAZIL)","Civil and Administrative Penalt(ies) /Fine(s)","","02/01/2004","N","THE CVM INITIATED THIS ADMINISTRATIVE PROCEEDING IN 2004","ADMINISTRATIVE PROCEEDING 13/2004","BANCO PACTUAL","Other","TRADES EFFECTED ON THE BM&F BOVESPA (BRAZILIAN EXCHANGE).","THE CVM ALLEGED THAT DURING THE PERIOD FROM 2002 TO 2004, BANCO PACTUAL EFFECTED CERTAIN TRADES OF ROMANCHE ON THE BMF WITH THE PURPOSE OF TRANSFERRING PROFITS TO ROMANCHE AND ALLOCATING THE CORRESPONDENT LOSSES TO BANCO PACTUAL. THE CVM'S COMPLIANT FOCUSED MAINLY ON TRADES EFFECTED ON JANUARY 12, 2004.","Final","","Settled","07/01/2007","N","IN JULY OF 2007, A SETTLEMENT WAS REACHED WITH THE CVM.","",,"","","","","","","NONE OF THE PARTIES ADMITTED TO ANY WRONGDOING AS PART OF THE SETTLEMENT. UNDER THIS SETTLEMENT BANCO PACTUAL PAID 4 MILLION BRAZILIAN REALS. ANDRE ESTEVES PAID 50,000 BRAZILIAN REALS.","BANCO PACTUAL PAID 4 MILLION BRAZILIAN REALS. ANDRE ESTEVES PAID 50,000 BRAZILIAN REALS.","THE SETTLEMENT DOES NOT REPRESENT EITHER A CONFESSION OR AN ACKNOWLEDGMENT BY THE ACCUSED THAT THE CONDUCT AT ISSUE IN THE PROCEEDING IS CONTRARY TO LAW; AS WELL IT IS NOT CONSIDERED A CONVICTION OF ANY OFFENSE UNDER BRAZILIAN LAW OR REGULATION."
1029410,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019861,"","","","","N","Foreign","CVM (SECURITIES COMMISSION OF BRAZIL)","Other","ON 4/13/2010 THE CVM ACCEPTED A PROPOSAL OF SETTLE","01/01/2007","N","THE CVM INITIATED THIS ADMINISTRATIVE PROCEED IN 2007 DUE TO AN INVESTIGATION CONCERNING SEVERAL TRANSACTIONS FROM 1997 TO 2001.","ADMINISTRATIVE PROCEEDING 16/2005","","Options","","THE CVM ALLEGED IRREGULARITIES CONCERNING SEVERAL TRANSACTION MAINTAINED WITH FUNDACO BANCO CENTRAL DE PREVIDENCIA PRIVADA-CENTRUS FROM 1997 TO 2001, ON THE STOCK MARKET AND BMF (""TRANSACTIONS"").","Final","","Settled","02/09/2009","Y","","",,"","","","","","","BANCO UBS PACTUAL AND OTHER DEFENDANTS PROPOSED TO PAY CVM THE AMOUNT OF 200,000 BRAZILIAN REALS. ON 04/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS.","BANCO UBS PACTUAL AND OTHER DEFENDANTS PROPOSED TO PAY CVM THE AMOUNT OF 200,000 BRAZILIAN REALS. ON 04/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS.","ON 09/28/2010, CVM'S BOARD OF COMMISSIONERS DECIDED TO EXTINGUISH THE ADMINISTRATIVE PROCEEDING REGARDING BANCO PACTUAL AND DEFENDANTS DUE TO THE COMPLIANCE WITH THE SETTLEMENT. THE SETTLEMENT DOES NOT REPRESENT EITHER A CONFESSION OR AN ACKNOWLEDGEMENT BY THE ACCUSED THAT THE CONDUCT AT ISSUE IN THE PROCEEDING IS CONTRARY TO LAW; AS WELL IT IS NOT CONSIDERED A CONVICTION OF ANY OFFENSE UNDER BRAZILIAN LAW OR REGULATION."
1029410,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019862,"","","","","N","Foreign","CONSOB ITALIAN COMPANIES AND STOCK EXCHANGE COMMISSION","Civil and Administrative Penalt(ies) /Fine(s)","","10/26/2010","Y","","CONSOB PROCEEDING 18165","BANCO UBS PACTUAL","Other","SECURITIES OF CREMONINI SPA, AN ITALIAN COMPANY","ON APRIL 13, 2012, IN CONNECTION WITH AN ONGOING CIVIL, NON-CRIMINAL INVESTIGATION BY THE ITALIAN COMPANIES AND STOCK EXCHANGE COMMISSION (""CONSOB"") RELATED TO CERTAIN TRADES MADE BY MR. ESTEVES IN HIS PERSONAL CAPACITY IN THE SECURITIES OF CREMONINI S.P.A. (""CREMONINI""), A PUBLICLY TRADED ITALIAN COMPANY, MR. ESTEVES WAS INFORMED THAT AN ADMINISTRATIVE FINDING AGAINST HIM WAS REACHED. THE FINDING DETERMINED THAT MR. ESTEVES MISUSED PRIVILEGED INFORMATION (ON A SECONDARY BASIS, AS PROVIDED UNDER APPLICABLE ITALIAN LAW) IN CONNECTION WITH THE TRADES IN THE SECURITIES OF CREMONINI IN NOVEMBER 2007. DURING THE TIME AT WHICH THE TRADES AT ISSUE WERE MADE, JBS S.A. (""JBS"") WAS ENGAGED IN NEGOTIATIONS WITH CREMONINI REGARDING A PARTNERSHIP TRANSACTION.","Final","","Other","04/13/2012","Y","","",,"","","","","","","MR. ESTEVES WAS FINED 350,000 EUROS AND TEMPORARILY SUSPENDED FOR A PERIOD OF SIX MONTHS FROM SERVING AS A DIRECTOR OR EXECUTIVE OFFICER OF A COMPANY REGULATED BY THE CONSOB. IN ADDITION, HIS PROFIT FROM SUCH TRADES WAS BLOCKED.","THE PROHIBITION TO HOLD OFFICES FOR A PERIOD OF SIX MONTHS FOR MR. ESTEVES IS NO LONGER IN EFFECT AND THE FINE HAS BEEN PAID.","AN APPEAL FROM MR. ESTEVES WAS PRESENTED IN DECEMBER 2012 TO CORTE D'APPELLO OF MILAN (ADMINISTRATIVE REGIONAL COURT OF MILAN). THE SAME APPEAL WAS PREVIOUSLY (IN JUNE OF 2012) MADE TO THE ADMINISTRATIVE REGIONAL CORTE OF LAZIO, BUT IN OCTOBER OF 2012 THE ITALIAN SUPREME COURT DECIDED THAT ALL ADMINISTRATIVE APPEALS RELATED TO CONSOB SHOULD BE ADDRESSED TO THE MILAN COURT AND NOT TO THE LAZIO COURT, SO A NEW FILING WAS REQUIRED. ALTHOUGH MR. ESTEVES CONTINUES TO MAINTAIN THAT THE ALLEGATIONS ARE WITHOUT MERIT, HE CHOSE TO DROP THE APPEAL IN ORDER TO MAKE BETTER USE OF HIS TIME AND RESOURCES. THE SIX MONTH SUSPENSION PERIOD HAS PASSED AND THE FINE HAS BEEN PAID."
1029411,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019863,"","","","","N","Foreign","CVM (SECURITIES COMMISSION OF BRAZIL)","Other","ON 4/13/2010 THE CVM ACCEPTED A PROPOSAL OF SETTLE","01/01/2007","N","THE CVM INITIATED THIS ADMINISTRATIVE PROCEED IN 2007 DUE TO AN INVESTIGATION CONCERNING SEVERAL TRANSACTIONS FROM 1997 TO 2001.","ADMINISTRATIVE PROCEEDING 16/2005","","Options","","THE CVM ALLEGED IRREGULARITIES CONCERNING SEVERAL TRANSACTION MAINTAINED WITH FUNDACO BANCO CENTRAL DE PREVIDENCIA PRIVADA-CENTRUS FROM 1997 TO 2001, ON THE STOCK MARKET AND BMF (""TRANSACTIONS"").","Final","","Settled","02/09/2009","Y","","",,"","","","","","","BANCO UBS PACTUAL AND OTHER DEFENDANTS PROPOSED TO PAY CVM THE AMOUNT OF 200,000 BRAZILIAN REALS. ON 04/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS.","BANCO UBS PACTUAL AND OTHER DEFENDANTS PROPOSED TO PAY CVM THE AMOUNT OF 200,000 BRAZILIAN REALS. ON 04/13/2010, THE PROPOSAL OF SETTLEMENT WAS ACCEPTED BY CVM'S BOARD OF COMMISSIONERS.","ON 09/28/2010, CVM'S BOARD OF COMMISSIONERS DECIDED TO EXTINGUISH THE ADMINISTRATIVE PROCEEDING REGARDING BANCO PACTUAL AND DEFENDANTS DUE TO THE COMPLIANCE WITH THE SETTLEMENT. THE SETTLEMENT DOES NOT REPRESENT EITHER A CONFESSION OR AN ACKNOWLEDGEMENT BY THE ACCUSED THAT THE CONDUCT AT ISSUE IN THE PROCEEDING IS CONTRARY TO LAW; AS WELL IT IS NOT CONSIDERED A CONVICTION OF ANY OFFENSE UNDER BRAZILIAN LAW OR REGULATION."
1029411,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1019864,"","","","","N","Foreign","CVM (SECURITIES COMMISSION OF BRAZIL)","Civil and Administrative Penalt(ies) /Fine(s)","","02/01/2004","N","THE CVM INITIATED THIS ADMINISTRATIVE PROCEEDING IN 2004","ADMINISTRATIVE PROCEEDING 13/2004","BANCO PACTUAL","Other","TRADES EFFECTED ON THE BM&F BOVESPA (BRAZILIAN EXCHANGE).","THE CVM ALLEGED THAT DURING THE PERIOD FROM 2002 TO 2004, BANCO PACTUAL EFFECTED CERTAIN TRADES OF ROMANCHE ON THE BMF WITH THE PURPOSE OF TRANSFERRING PROFITS TO ROMANCHE AND ALLOCATING THE CORRESPONDENT LOSSES TO BANCO PACTUAL. THE CVM'S COMPLIANT FOCUSED MAINLY ON TRADES EFFECTED ON JANUARY 12, 2004.","Final","","Settled","07/01/2007","N","IN JULY OF 2007, A SETTLEMENT WAS REACHED WITH THE CVM.","",,"","","","","","","NONE OF THE PARTIES ADMITTED TO ANY WRONGDOING AS PART OF THE SETTLEMENT. UNDER THIS SETTLEMENT BANCO PACTUAL PAID 4 MILLION BRAZILIAN REALS. ANDRE ESTEVES PAID 50,000 BRAZILIAN REALS.","BANCO PACTUAL PAID 4 MILLION BRAZILIAN REALS. ANDRE ESTEVES PAID 50,000 BRAZILIAN REALS.","THE SETTLEMENT DOES NOT REPRESENT EITHER A CONFESSION OR AN ACKNOWLEDGMENT BY THE ACCUSED THAT THE CONDUCT AT ISSUE IN THE PROCEEDING IS CONTRARY TO LAW; AS WELL IT IS NOT CONSIDERED A CONVICTION OF ANY OFFENSE UNDER BRAZILIAN LAW OR REGULATION."
