"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
1041805,"STANDISH MANAGEMENT, LLC","750 BATTERY STREET","SEVENTH FLOOR","SAN FRANCISCO","CA","United States","94111","N","(415) 273-6810","","A third-party unaffiliated record keeper","FUND ADMINISTRATION PROVIDER. HOLDS FUND FINANCIAL INFORMATION AND FUND DOCUMENTATION."
1041805,"SWITCH/SUPERNAP (FOR STANDISH MANAGEMENT)","7135 SOUTH DECATUR BOULEVARD","","LAS VEGAS","NV","United States","89118","N","(702) 444-4111","","A third-party unaffiliated record keeper","SWITCH/SUPERNAP IS THE DATA CENTER USED BY OUR OUTSOURCED FINANCIAL SERVICES PROVIDER (STANDISH MANAGEMENT) TO STORE FINANCIAL RECORDS."
1041805,"BOX, INC.","4440 EL CAMINO REAL","","LOS ALTOS","CA","United States","94022-1003","N","8777294269","","A third-party unaffiliated record keeper","BOX IS A CLOUD-BASED DATA STORAGE COMPANY. WE USE BOX PRIMARILY FOR PORTFOLIO COMPANY AND TRANSACTION RELATED INFORMATION AS WELL AS FUNDRAISING MATERIALS, DATA AND ANALYSES. WE INTEND TO MIGRATE ADDITIONAL DATA TO BOX IN THE FUTURE AS WE TRANSITION FROM INTERNAL SERVERS TO A FULLY CLOUD-BASED ENVIRONMENT."
1041805,"SALESFORCE","THE LANDMARK@ONE MARKET STREET","","SAN FRANCISCO","CA","United States","94105-1420","N","4159017000","","A third-party unaffiliated record keeper","SALESFORCE IS A CLOUD-BASED CRM SOFTWARE PROVIDER. WE USE SALESFORCE TO TRACK CONTACT INFORMATION OF AND INTERACTIONS WITH LP INVESTORS AND POTENTIAL LP INVESTORS PLUS PORTFOLIO COMPANIES AND POTENTIAL PORTFOLIO COMPANIES."
1041805,"DATTO","50 MILK STREET","","BOSTON","MA","United States","02109-5005","N","8005714984","","A third-party unaffiliated record keeper","DATTO IS A CLOUD-BASED DATA BACKUP SERVICE THAT WE USE FOR AUTOMATED ELECTRONIC BACKUP OF THE DATA WE STORE IN OUR SALESFORCE CRM SYSTEM. DATTO'S BACKUP SOFTWARE IS CALLED BACKUPIFY SAAS SOLUTION."
1041805,"TRIPSWARE","980 BROADWAY","","THORNWOOD","NY","United States","10594-1139","N","9147473244","","A third-party unaffiliated record keeper","TRIPSWARE IS A CLOUD-BASED SOFTWARE SOLUTION THAT WE UTILIZE TO INPUT AND TRACK TRAVEL EXPENSES, WHICH ARE THEN PASSED FROM THE TRIPSWARE SYSTEM TO OUR ACCOUNTING SYSTEM FOR FINANCIAL REPORTING PURPOSES."
1041805,"MICROSOFT CORPORATION","ONE MICROSOFT WAY","","REDMOND","WA","United States","98052-6399","N","8006427676","","A third-party unaffiliated record keeper","MICROSOFT PROVIDES TO US CLOUD-HOSTED SERVICES INCLUDING OFFICE 365 EMAIL. THE DATA THEY HOST FOR US COMPRISES PRIMARILY EMAILS AND EMAIL ATTACHMENTS."
1041805,"CORODATA RECORDS MANAGEMENT","740 NATIONAL COURT","","RICHMOND","CA","United States","94804-2008","N","5103074430","","A third-party unaffiliated record keeper","ARCHIVED FINANCIAL DOCUMENTS AND LEGAL DOCUMENTS PRINCIPALLY FOR PORTFOLIO COMPANY INVESTMENTS."
1040986,"STATE STREET PRIVATE EQUITY FUND SERVICES","1255 BROAD STREET","","CLIFTON","NJ","United States","07013","N","201.703.2628","201.475.8076","A third-party unaffiliated record keeper","FUND DOCUMENTS SUCH AS LIMITED PARTNERSHIP AGREEMENT, SUBSCRIPTION DOCUMENTS, SIDE LETTERS, CAPITAL CALL RECORDS, FINANCIAL STATEMENTS, ETC."
1040986,"FREEBORN & PETERS LLP","311 SOUTH WACKER DRIVE","SUITE 3000","CHICAGO","IL","United States","60606","N","312.360.6834","","Other","FUND DOCUMENTS SUCH AS LIMITED PARTNERSHIP AGREEMENT, SUBSCRIPTION DOCUMENTS, SIDE LETTERS, ETC."
1038492,"MORGAN STANLEY FUND SERVICES (BERMUDA) LIMITED","C/O. 2000 WESTCHESTER AVENUE","","PURCHASE","NY","United States","10577","N","1 914 225 8885","","A third-party unaffiliated record keeper","ADMINISTRATOR OF CERTAIN FUNDS; INFORMATION RELATING TO VALUATION, INVESTOR SUBSCRIPTIONS, FINANCIAL REPORTING, FUND ACCOUNTING."
1038492,"FAS LIMITED","ROOM 902-903 WILSON HOUSE","19-27 WYNDHAM STREET, CENTRAL","HONG KONG","","Hong kong","","N","+852 2851 7743","","A third-party unaffiliated record keeper","COMPANY SECRETARY WHICH RETAINS CERTAIN BOOKS AND RECORDS RELATED TO THE COMPANY."
1040178,"MAPLES CORPORATE SERVICES LIMITED","PO BOX 309, UGLAND HOUSE","","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","+13459498066","+13459498080","A third-party unaffiliated record keeper","CORPORATE/STATUTORY DOCUMENTATION OF THE COMPANY INCLUDING MINUTE BOOK, REGISTER OF MEMBERS, REGISTER OF DIRECTORS ETC."
1040178,"ABRAAJ CAPITAL LIMITED","DUBAI INTERNATIONAL FINANCIAL CENTRE","GATE VILLAGE #8, LEVEL 3","DUBAI","","United Arab Emirates","","N","+97145064400","+97145064600","One of your branch offices or affiliates","FINANCIAL/ACCOUNTING RECORDS"
1038131,"MARKEL CORPORATION","4521 HIGHWOODS PARKWAY","","GLEN ALLEN","VA","United States","23060","N","804-527-7711","","One of your branch offices or affiliates","PERSONAL SECURITY TRANSACTION RECORDS FROM WHEN FIRM WAS REGISTERED WITH THE SEC AS AN INVESTMENT ADVISOR ARE KEPT AT MARKEL CORPORATION"
1040445,"BDO AS","MUNKEDAMSVEIEN","45","OSLO","","Norway","0250","N","004723119100","","A third-party unaffiliated record keeper","BDO IS THE COMPANIES ACCOUNTANT AND SOME OF THE RECORDS WILL BE AT BDO OFFICE."
1040445,"RECALL AS","DELIVEIEN","5","VESTBY","","Norway","154","N","004764986630","","A third-party unaffiliated record keeper","STORAGE COMPANY"
1039947,"CCL LIMITED","LEVEL 2, GATE VILLAGE 7","DIFC","DUBAI","","United Arab Emirates","506733","N","97143230800","","A third-party unaffiliated record keeper","ALL COMPLIANCE DOCUMENTATION IN RELATION TO THE DFSA AND DIFC REQUIREMENTS"
1041815,"CORODATA RECORDS MANAGEMENT","450 CHARCOT AVE","","SAN JOSE","CA","United States","95131-1105","N","5103074430","","A third-party unaffiliated record keeper","ARCHIVED FINANCIAL DOCUMENTS AND LEGAL DOCUMENTS PRINCIPALLY FOR PORTFOLIO COMPANY INVESTMENTS."
1041815,"STANDISH MANAGEMENT, LLC","505 HAMILTON AVENUE","SUITE 210","PALO ALTO","CA","United States","94301","N","(415) 273-6810","","A third-party unaffiliated record keeper","FUND ADMINISTRATION PROVIDER. HOLDS FUND FINANCIAL INFORMATION AND FUND DOCUMENTATION."
1041815,"STANDISH MANAGEMENT, LLC","750 BATTERY STREET","SEVENTH FLOOR","SAN FRANCISCO","CA","United States","94111","N","(415) 273-6810","","A third-party unaffiliated record keeper","FUND ADMINISTRATION PROVIDER. HOLDS FUND FINANCIAL INFORMATION AND FUND DOCUMENTATION."
1041815,"SWITCH/SUPERNAP (FOR STANDISH MANAGEMENT)","7135 SOUTH DECATUR BOULEVARD","","LAS VEGAS","NV","United States","89118","N","(702) 444-4111","","A third-party unaffiliated record keeper","SWITCH/SUPERNAP IS THE DATA CENTER USED BY OUR OUTSOURCED FINANCIAL SERVICES PROVIDER (STANDISH MANAGEMENT) TO STORE FINANCIAL RECORDS."
1041815,"BOX, INC.","4440 EL CAMINO REAL","","LOS ALTOS","CA","United States","94022-1003","N","8777294269","","A third-party unaffiliated record keeper","BOX IS A CLOUD-BASED DATA STORAGE COMPANY. WE USE BOX PRIMARILY FOR PORTFOLIO COMPANY AND TRANSACTION RELATED INFORMATION AS WELL AS FUNDRAISING MATERIALS, DATA AND ANALYSES. WE INTEND TO MIGRATE ADDITIONAL DATA TO BOX IN THE FUTURE AS WE TRANSITION FROM INTERNAL SERVERS TO A FULLY CLOUD-BASED ENVIRONMENT."
1041815,"SALESFORCE","THE LANDMARK@ONE MARKET STREET","","SAN FRANCISCO","CA","United States","94105-1420","N","4159017000","","A third-party unaffiliated record keeper","SALESFORCE IS A CLOUD-BASED CRM SOFTWARE PROVIDER. WE USE SALESFORCE TO TRACK CONTACT INFORMATION OF AND INTERACTIONS WITH LP INVESTORS AND POTENTIAL LP INVESTORS PLUS PORTFOLIO COMPANIES AND POTENTIAL PORTFOLIO COMPANIES."
1041815,"DATTO","50 MILK STREET","","BOSTON","MA","United States","02109-5005","N","8005714984","","A third-party unaffiliated record keeper","DATTO IS A CLOUD-BASED DATA BACKUP SERVICE THAT WE USE FOR AUTOMATED ELECTRONIC BACKUP OF THE DATA WE STORE IN OUR SALESFORCE CRM SYSTEM. DATTO'S BACKUP SOFTWARE IS CALLED BACKUPIFY SAAS SOLUTION."
1041815,"TRIPSWARE","980 BROADWAY","","THORNWOOD","NY","United States","10594-1139","N","9147473244","","A third-party unaffiliated record keeper","TRIPSWARE IS A CLOUD-BASED SOFTWARE SOLUTION THAT WE UTILIZE TO INPUT AND TRACK TRAVEL EXPENSES, WHICH ARE THEN PASSED FROM THE TRIPSWARE SYSTEM TO OUR ACCOUNTING SYSTEM FOR FINANCIAL REPORTING PURPOSES."
1041815,"MICROSOFT CORPORATION","ONE MICROSOFT WAY","","REDMOND","WA","United States","98052-6399","N","8006427676","","A third-party unaffiliated record keeper","MICROSOFT PROVIDES TO US CLOUD-HOSTED SERVICES INCLUDING OFFICE 365 EMAIL. THE DATA THEY HOST FOR US COMPRISES PRIMARILY EMAILS AND EMAIL ATTACHMENTS."
1041815,"CORODATA RECORDS MANAGEMENT","740 NATIONAL COURT","","RICHMOND","CA","United States","94804-2008","N","5103074430","","A third-party unaffiliated record keeper","ARCHIVED FINANCIAL DOCUMENTS AND LEGAL DOCUMENTS PRINCIPALLY FOR PORTFOLIO COMPANY INVESTMENTS."
1038552,"IRON MOUNTAIN","NORMAN ROAD","","BELVEDERE","","United Kingdom","DA176JY","N","440800270270","","A third-party unaffiliated record keeper","ARCHIVED BUSINESS RECORDS"
1039991,"ACCESS RECORDS MANAGEMENT","UNIT 9, 1A HALE STREET","","BOTANY","","Australia","2019","N","612 9666 7933","","A third-party unaffiliated record keeper","ALL COMPANY RECORDS REQUIRED BY LAW TO BE RETAINED FOR A CERTAIN PERIOD INCLUDING CLIENT FILES AND ACCOUNTING RECORDS"
1040985,"NORTHERN TRUST HEDGE FUND SERVICES LLC","50 SOUTH LA SALLE STREET","LQ-09","CHICAGO","IL","United States","60603","N","212-909-0900","","A third-party unaffiliated record keeper","GENERAL FUND RECORDS"
1027721,"MORGAN STANLEY","1585 BROADWAY","","NEW YORK","NY","United States","10036","N","212-296-4114","","A third-party unaffiliated record keeper","BOOKS AND RECORDS"
1027721,"APEX FUND SERVICES (US) INC.","25 BROAD STREET, 2ND FLOOR","","RED BANK","NJ","United States","07701","N","732-936-8420","","A third-party unaffiliated record keeper","QUASAR FUND BOOKS AND RECORDS"
1027721,"SS&C GLOBEOP","80 LAMBERTON ROAD","","WINDSOR","CT","United States","06095","N","800-234-0556","860-298-4500","A third-party unaffiliated record keeper","QUANTZ QUARK FUND BOOKS AND RECORDS"
1041410,"RICHARDS AND RICHARDS","1741 ELM HILL PIKE","","NASHVILLE","TN","United States","37210","N","(615) 242-2100","","A third-party unaffiliated record keeper","BOOKS AND RECORDS HOUSED HERE INCLUDE: ARCHIVED PORTFOLIO COMPANY FINANCIALS, ARCHIVED LEGAL DOCUMENTS,  ARCHIVED DUE DILIGENCE MATERIALS"
1040892,"AYORA CAPITAL MANAGEMENT LLP","ST ALBANS HOUSE","57-59 HAYMARKET","LONDON","","United Kingdom","SW1Y 4QX","N","020 3757 4861","","One of your branch offices or affiliates","BOOKS AND RECORDS OF WHITNEY CAPITAL SERIES FUND LLC - SERIES LS28"
1040892,"HSE CAPITAL MANAGEMENT LLP","ST ALBANS HOUSE","57-59 HAYMARKET","LONDON","","United Kingdom","SW1Y 4QX","N","020 3757 4882","","One of your branch offices or affiliates","BOOKS AND RECORDS OF WHITNEY CAPITAL SERIES FUND LLC - SERIES LS29"
1040892,"PAGLIARO CAPITAL MANAGEMENT LLP","ST ALBANS HOUSE","57-59 HAYMARKET","LONDON","","United Kingdom","SW1Y 4QX","N","020 3757 4871","","One of your branch offices or affiliates","BOOKS AND RECORDS OF WHITNEY CAPITAL SERIES FUND LLC - SERIES LS30"
1040892,"SS&C GLOBEOP","1 ST MARTINS LE GRAND","","LONDON","","United Kingdom","EC1A 4AS","N","+4420-3310-300","","A third-party unaffiliated record keeper","FUND ADMINISTRATION OF WHITNEY CAPITAL SERIES FUNDS"
1040892,"SELWOOD ASSET MANAGEMENT LLP","55 BRYANSTON STREET","","LONDON","","United Kingdom","W1H 7AA","N","020 7868 22","","One of your branch offices or affiliates","BOOKS AND RECORDS OF SELWOOD FUNDS (NON-U.S.)"
1040892,"QUINTILLION LIMITED","24-26 CITI QUAY","","DUBLIN 2","","Ireland","","N","353 1 523 8000","","A third-party unaffiliated record keeper","FUND ADMINISTRATION FOR THE SELWOOD FUNDS (NON-U.S.)"
1040892,"RBH CAPITAL MANAGEMENT LLP","ST ALBANS HOUSE","57-59 HAYMARKET","LONDON","","United Kingdom","SW1Y 4QX","N","000 0000 0000","","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS OF MAP 510"
1033466,"CAPITAL GUARDIAN TRUST COMPANY","11100 SANTA MONICA BOULEVARD","16TH FLOOR","LOS ANGELES","CA","United States","90025-3395","N","(310) 996-6000","","One of your branch offices or affiliates","FIXED-INCOME RELATED TRANSACTION RECORDS"
1033466,"CAPITAL GUARDIAN TRUST COMPANY","333 SOUTH HOPE STREET","55TH FLOOR","LOS ANGELES","CA","United States","90071-1406","N","(213) 486-9200","","One of your branch offices or affiliates","TRANSACTION RELATED RECORDS"
1033466,"CAPITAL INTERNATIONAL, INC.","ONE RAFFLES QUAY","33RD FLOOR NORTH TOWER","SINGAPORE","","Singapore","048583","N","+6565353777","","One of your branch offices or affiliates","TRANSACTION RELATED RECORDS"
1033466,"UBS, SA","PACE DE CORNAVIN 12","","GENEVE","","Switzerland","1201","N","+41223757575","","A third-party unaffiliated record keeper","ORIGINAL SIGNED AGREEMENTS; ORIGINAL COPIES OF KYC"
1033466,"JP MORGAN BANK SA","6C, ROUTE DE TRÈVES","","SENNINGERBERG","","Luxembourg","2633","N","+352462685277","","A third-party unaffiliated record keeper","BOOK OF RECORD FOR PRIVATE FUNDS LISTED IN SCHEDULE D SECTION 7(B)1 AS CUSTODIAN, PAYING AGENT AND ADMINISTRATIVE MANAGER OF THE PRIVATE FUNDS."
1033466,"CAPITAL INTERNATIONAL SÀRL","2, AVENUE DU BOUCHET, CP 180","","GENEVA 28","","Switzerland","1211","N","+41228074112","","Other","- CORPORATE AND ACCOUNTING RECORDS (E.G. ACCOUNTING BOOKS); REGULATORY DOCUMENTS, SUCH AS ANTI MONEY LAUNDERING, ""KNOW YOUR CLIENTS"" FOLDERS"
1033466,"CAPITAL INTERNATIONAL LIMITED","40, GROSVENOR PLACE","","LONDON","","United Kingdom","SW1X 7GG","N","+442078645000","","One of your branch offices or affiliates","TRANSACTION RELATED RECORDS"
1033466,"CAPITAL INTERNATIONAL MANAGEMENT COMPANY SÀRL","37A AVENUE J.-F. KENNEDY","","LUXEMBOURG","","Luxembourg","1855","N","352 27 17 62 1","","One of your branch offices or affiliates","MANAGEMENT COMPANY RECORDS"
1039200,"BNP PARIBAS SECURITIES SERVICES, ACTING THROUGH IT HONG KONG BRANCH","21/F, PCCW TOWER, TAIKOO PLACE","979 KING'S ROAD, QUARRY BAY","HONG KONG","","Hong kong","","N","852-2929-8888","852-2521-7653","A third-party unaffiliated record keeper","THE SUB-ADMINISTRATOR KEEPS RECORDS RELATED TO FUND DEALING RECORDS, TRADING RECORDS, FUND ACCOUNTING RECORDS, AND OTHER DOCUMENTS RELATED TO THE OPERATION OF THE PRIVATE FUNDS THAT THE INVESTMENT ADVISOR ADVISES."
1039200,"BNP PARIBAS FUND ADMINISTRATION SERVICES (CAYMAN) LIMITED","802 WEST BAY ROAD GRAND PAVILION COMMERCIAL CENTRE","P.O. BOX 2003","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","1-345-814-7420","","A third-party unaffiliated record keeper","THE ADMINISTRATOR KEEPS RECORDS RELATED TO FUND DEALING RECORDS, TRADING RECORDS, FUND ACCOUNTING RECORDS, AND OTHER DOCUMENTS RELATED TO THE OPERATION OF THE PRIVATE FUNDS THAT THE INVESTMENT ADVISOR ADVISES."
1041150,"BABSON CAPITAL MANAGEMENT LLC","1500 MAIN STREET","P.O. BOX 15189","SPRINGFIELD","MA","United States","01115","N","413-226-1000","413-226-1299","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT AUSTRALIAN SECURITIES AND INVESTMENT COMMISSION RECORDKEEPING REQUIREMENTS IN RELATION TO ACTIVITIES CARRIED OUT BY THE FIRM, INCLUDING THOSE RELATING TO THE FIRM'S INVESTMENT ADVISORY BUSINESS."
1041150,"INFOSHRED LLC","3 CRAFTSMAN ROAD","","EAST WINDSOR","CT","United States","06088","N","888-800-1552","","A third-party unaffiliated record keeper","THIS LOCATION IS USED TO STORE ALL PAPER RECORDS FOR CERTAIN OFFICE LOCATIONS.  THIS LOCATION IS ALSO USED AS AN OFF-SITE REPOSITORY FOR ELECTRONIC BACK-UPS OF FIRM DATA FOR DISASTER RECOVERY PURPOSES FOR CERTAIN OFFICE LOCATIONS."
1041150,"IRON MOUNTAIN","175 BAREFOOT ROAD","","NORTHBOROUGH","MA","United States","01532","N","978-671-6400","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION RECORDKEEPING REQUIREMENTS IN RELATION TO ACTIVITIES CARRIED OUT BY THE FIRM, INLCUDING THOSE RELATED TO THE FIRM'S INVESTMENT ADVISORY BUSINESS."
1041150,"MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY","1295 STATE STREET","","SPRINGFIELD","MA","United States","01111","N","413-788-8411","413-744-6338","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION RECORDKEEPING REQUIREMENTS IN RELATION TO ACTIVITIES CARRIED OUT BY THE FIRM, INLCUDING THOSE RELATING TO THE FIRM'S INVESTMENT ADVISORY BUSINESS.  THIS LOCATION IS ALSO USED AS AN OFF-SITE REPOSITORY FOR ELECTRONIC BACK-UPS OF FIRM DATA FOR DISASTER RECOVERY PURPOSES FOR CERTAIN OFFICE LOCATIONS."
1041150,"BABSON CAPITAL MANAGEMENT LLC","INDEPENDENCE WHARF","470 ATLANTIC AVENUE","BOSTON","MA","United States","02110","N","617-761-3800","617-761-6527","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION RECORDKEEPING REQUIREMENTS IN RELATION TO ACTIVITIES CARRIED OUT BY THE FIRM, INCLUDING THOSE RELATING TO THE FIRM'S COMPLIANCE FUNCTION."
1041150,"BABSON CAPITAL MANAGEMENT LLC","550 S. TRYON STREET","SUITE 3300","CHARLOTTE","NC","United States","28202","N","704-805-7200","704-805-7302","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT AUSTRALIAN SECURITIES AND INVESTMENTS COMMISSION RECORDKEEPING REQUIREMENTS IN RELATION TO ACTIVITIES CARRIED OUT BY THE FIRM, INCLUDING THOSE RELATING TO THE FIRM'S INVESTMENT ADVISORY BUSINESS."
1038912,"WELLS FARGO GLOBAL FUND SERVICES LLC","83 CLEMENCEAU AVENUE","11TH FLOOR","SINGAPORE","","Singapore","","N","+65 239920","","Other","PORTFOLIO ACCOUNTS, SUBSCRIPTIONS, REDEMPTIONS, FUND NAV"
1039966,"CITCO FUND SERVICES (IRELAND) LIMITED","CUSTOM HOUSE PLAZA","BLOCK 6, IFSC","DUBLIN 1","","Ireland","","N","353 1 636 7300","353 1 636 0466","A third-party unaffiliated record keeper","IN ITS CAPACITY AS A THIRD PARTY ADMINISTRATOR FOR CERTAIN PRIVATE FUNDS MANAGED BY METAGE CAPITAL LIMITED, CITCO MAINTAINS CERTAIN BOOKS AND RECORDS RELATING TO THE PRIVATE FUNDS AT THIS LOCATION SUCH AS ACCOUNTING RECORDS AND PORTFOLIO INVESTMENTS."
1033860,"MAPLES FUND SERVICES (MA) INC.","175 FEDERAL STREET","","BOSTON","MA","United States","02110","N","617-517-0089","","A third-party unaffiliated record keeper","FUND BOOKS & RECORDS."
1033860,"LICCAR","231 S LASALLE ST","#650","CHICAGO","IL","United States","60604","N","312-922-6600","","A third-party unaffiliated record keeper","FUND BOOKS & RECORDS."
1033860,"MAPLES FUND SERVICES (CAYMAN) LIMITED","PO BOX 1093 - BOUNDARY HALL, CRICKET SQUARE","","GRAND CAYMAN","","Cayman Islands","KY1-1102","N","345-949-8066","345-949-8080","A third-party unaffiliated record keeper","FUND BOOKS & RECORDS."
1034677,"GRACE RECORDS MANAGEMENT","420 SHERBOURNE ROAD","","WILLAWONG","","Australia","4006","N","+61 7 32466777","+61 7 32466797","A third-party unaffiliated record keeper","ARCHIVING OF HARD COPIES OF BOOKS AND RECORDS RELATING TO OUR INVESTMENT ADVISORY BUSINESS"
1034677,"QIC LIMITED","CENTRAL PLAZA TWO","66 EAGLE STREET","BRISBANE","","Australia","4000","N","+61 7 33603800","+61 7 33603979","One of your branch offices or affiliates","BOOKS AND RECORDS RELATING TO OUR INVESTMENT ADVISORY BUSINESS"
1039267,"STATE STREET FUND SERVICES (IRELAND) LIMITED","78 SIR JOHN ROGERSON'S QUAY","","DUBLIN","","Ireland","2","N","+35317768000","+35317768491","A third-party unaffiliated record keeper","ORGANIZATIONAL, VALUATION, AND SUBSCRIPTION DOCUMENTS AND RECORDS REQUIRED PURSUANT TO RULE 204-2 OF THE INVESTMENT ADVISER ACT OF 1940, AS AMENDED."
1039267,"STATE STREET CAYMAN TRUST COMPANY, LTD.","PO BOX 31113, 45 MARKET STREET","SUITE 3206A, GARDENIA COURT","GRAND CAYMAN","","Cayman Islands","","N","345-949-6644","","A third-party unaffiliated record keeper","ORGANIZATIONAL, VALUATION, AND SUBSCRIPTION DOCUMENTS AND RECORDS  REQUIRED PURSUANT TO RULE 204-2 OF THE INVESTMENT ADVISER ACT OF 1940, AS AMENDED."
1041814,"DATTO","50 MILK STREET","","BOSTON","MA","United States","02109-5005","N","8005714984","","A third-party unaffiliated record keeper","DATTO IS A CLOUD-BASED DATA BACKUP SERVICE THAT WE USE FOR AUTOMATED ELECTRONIC BACKUP OF THE DATA WE STORE IN OUR SALESFORCE CRM SYSTEM.  DATTO'S BACKUP SOFTWARE IS CALLED BACKUPIFY SAAS SOLUTION."
1041814,"TRIPSWARE","980 BROADWAY","SUITE 217","THORNWOOD","NY","United States","10594-1139","N","9147473244","","A third-party unaffiliated record keeper","TRIPSWARE IS A CLOUD-BASED SOFTWARE SOLUTION THAT WE UTILIZE TO INPUT AND TRACK TRAVEL EXPENSES, WHICH ARE THEN PASSED FROM THE TRIPSWARE SYSTEM TO OUR ACCOUNTING SYSTEM FOR FINANCIAL REPORTING PURPOSES."
1041814,"SALESFORCE","THE LANDMARK @ ONE MARKET STREET","","SAN FRANCISCO","CA","United States","94105-1420","N","4159017000","","A third-party unaffiliated record keeper","SALESFORCE IS A CLOUD-BASED CRM SOFTWARE PROVIDER.  WE USE SALESFORCE TO TRACK CONTACT INFORMATION OF AND INTERACTIONS WITH LP INVESTORS AND POTENTIAL LP INVESTORS PLUS PORTFOLIO COMPANIES AND POTENTIAL PORTFOLIO COMPANIES."
1041814,"MICROSOFT CORPORATION","ONE MICROSOFT WAY","","REDMOND","WA","United States","98052-6399","N","+1 800 6427676","","A third-party unaffiliated record keeper","MICROSOFT PROVIDES TO US CLOUD-HOSTED SERVICES INCLUDING OFFICE 365 EMAIL. THE DATA THEY HOST FOR US COMPRISES PRIMARILY EMAILS AND EMAIL ATTACHMENTS."
1041814,"CODE42","ONE MAIN STREET SE","","MINNEAPOLIS","MN","United States","55414-1035","N","+1 844 3334242","","A third-party unaffiliated record keeper","CODE42 PROVIDES AUTOMATED ELECTRONIC BACKUP OF DATA STORED ON OUR INTERNAL SERVERS."
1041814,"INTRALINKS","150 EAST 42ND STREET","8TH FLOOR","NEW YORK","NY","United States","10017-5626","N","2125437700","","A third-party unaffiliated record keeper","WE USE INTRALINKS TO HOST A VIRTUAL, CLOUD-BASED DATA ROOM IN WHICH WE MAKE AVAILABLE FUNDRAISING RELATED FIRM DATA AND ANALYSES FOR POTENTIAL LIMITED PARTNERS."
1041814,"BOX, INC.","4440 EL CAMINO REAL","","LOS ALTOS","CA","United States","94022-1003","N","8777294269","","A third-party unaffiliated record keeper","BOX IS A CLOUD-BASED DATA STORAGE COMPANY.  WE USE BOX PRIMARILY FOR PORTFOLIO COMPANY AND TRANSACTION RELATED INFORMATION AS WELL AS FUNDRAISING MATERIALS, DATA AND ANALYSES.  WE INTEND TO MIGRATE ADDITIONAL DATA TO BOX IN THE FUTURE AS WE TRANSITION FROM INTERNAL SERVERS TO A FULLY CLOUD-BASED ENVIRONMENT."
1041814,"STANDISH MANAGEMENT","505 HAMILTON AVENUE","SUITE 210","PALO ALTO","CA","United States","94301-2008","N","16502736810","","A third-party unaffiliated record keeper","FUNDS ADMINISTRATOR - HOLDS FINANCIAL INFORMATION AND FUND DOCUMENTATION."
1041814,"STANDISH MANAGEMENT","750 BATTERY STREET","7TH FLOOR","SAN FRANCISCO","CA","United States","94111-1523","N","14152736810","","A third-party unaffiliated record keeper","FUNDS ADMINISTRATOR - HOLDS FINANCIAL INFORMATION AND FUND DOCUMENTATION."
1041814,"CORODATA RECORDS MANAGEMENT","450 CHARCOT AVENUE","","SAN JOSE","CA","United States","95131-1105","N","+1 408 4281100","","A third-party unaffiliated record keeper","ARCHIVED FINANCIAL DOCUMENTS AND LEGAL DOCUMENTS."
1039263,"JT DATA CENTRE","LA GRANDE ROUTE DE ST MARTIN","","ST SAVIOUR, CHANNEL ISLANDS","","Jersey","","N","+44 1534 882 3","","Other","DATA BACK-UP AND ARCHIVING."
1039263,"BNY MELLON FUND SERVICES (IRELAND) LIMITED","RIVERSIDE TWO","SIR JOHN ROGERSON'S QUAY, GRAND CANAL DOCK","DUBLIN 2","","Ireland","","N","353 1 790 3555","","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM"
1039263,"CITCO FUND SERVICES (IRELAND) LIMITED","BLOCK 6, CUSTOM HOUSE PLAZA, IFSC","","DUBLIN 1","","Ireland","","N","353(1)637 7300","","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM"
