"FilingID","Other Business Name","AL","AK","AZ","AR","CA","CO","CT","DE","DC","FL","GA","GU","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VT","VI","VA","WA","WV","WI","Other"
1034498,"WELLSPRING PRIVATE CAPITAL, LLC","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"FIRST FINANCIAL OF CITRUS COUNTY","","","","","","","","","","Y","Y","","","","","","","","Y","","","","","","","","Y","","","","","","","","Y","","","","","","","","","","Y","","","","","","","","",""
1034498,"HARRIS FAMILY CAPITAL MANAGEMENT","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HERITAGE FINANCIAL SERVICES, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HOLLOWELL WEALTH MANAGEMENT, LLC","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"MANES & BEIGHT FINANCIALSERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","","","Y","","","","","","","","","","","","","",""
1034498,"MCGUINESS WEALTH MANAGEMENT, LLC","","","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","","","","","Y","","Y","","","","","","Y","","","","","","","","","","","","","",""
1034498,"MCINNES RETIREMENT PLAN SERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"PROSPERITY WEALTH ADVISORS, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SHERIDAN ROAD ROBERTSON STEPHENS","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"WATERFORD WEALTH MANAGEMENT, LLC","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1034498,"WEALTH PRESERVATION AND TRANSFER","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"DAVIS ADVANTAGE WEALTH MANAGEMENT","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"KEITH WILLIAMS FINANCIAL SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"KIDDER BENEFITS CONSULTANTS, INC.","","","Y","","","","","","","","","","","","Y","","Y","","","","","","","","","","","","Y","","","","Y","","","","","Y","","","","","","","","","","","","","","Y","",""
1034498,"MERIDIAN RETIREMENT PLAN ADVISORS","","","","","Y","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"PROVIDENT WEALTH MANAGEMENT GROUP","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SOLARIS FINANCIAL MANAGEMENT, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SPENCER, WERNLI & WILSON ADVISORS","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"THE (K) GROUP RETIREMENT ADVISORS","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"TRUE NORTH WEALTH MANAGEMENT, LLC","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"BANDCO TEVIS INVESTMENT STRATEGIES","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"FISH CREEK FINANCIAL SERVICES, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"INTERGRATED WEALTH MANAGEMENT, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","","","","","Y","","","","","","","",""
1034498,"JMR WEALTH AND RETIREMENT PLANNING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","","","","","","","","","","","","",""
1034498,"KNIGHT FINANCIAL PLANNING SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"RETIREMENT ADVISORY SERVICES, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"AVILA INVESTMENTS & INSURANCE GROUP","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","Y","","","",""
1034498,"BARNES & COMPANY INVESTMENT COUNSEL","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"BENEDICT WEALTH ADVISORY GROUP, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"INNOVATIVE FINANICAL SOLUTION, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"MONTGOMERY RETIREMENT PLAN ADVISORS","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"ARENA & BROWN RETIREMENT CONSULTANTS","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1034498,"BROWNING AGENCY OF PONTE VEDRA, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"CORNERSTONE RETIREMENT ADVISORS, LLC","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","",""
1034498,"FINANCIAL PLANNING & CONSULTING, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HISS SHERMAN WEALTH MANAGEMENT GROUP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WY"
1034498,"INDEPENDENT INVESTMENT SERVICES, LLC","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"JEFFERY W MASTERS & ASSOCIATES, INC.","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","",""
1034498,"KORNERSTONE WEALTH MANAGEMENT,  INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"MILESTONE INVESTMENT MANAGEMENT, LLC","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"PASCO FRS/BAY AREA WEALTH MANAGEMENT","","","","","Y","","Y","","","","","","","","","","","","","","","Y","","","","","","","","","","Y","","Y","","","","","","Y","","","","","Y","","","Y","","","","","",""
1034498,"RETIREMENT & BENEFITS PARTNERS, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","",""
1034498,"PENSIONMARK RETIREMENT ADVISORY GROUP","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"COLLABORATIVE FINANCIAL SOLUTIONS, LLC","Y","","Y","","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","",""
1034498,"INVESTRA FINANCIAL SERVICES CORPORATION","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"STAFFORD FINANCIAL CONSULTING GROUP LLC","","Y","","","Y","Y","","","","Y","","","","","Y","","Y","","","","","Y","","Y","Y","","","","","","","","","Y","Y","","","Y","","","","","","","","","","","","","","","Y",""
1034498,"CASTERLIN & YOST FINANCIAL SERVICE GROUP","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","Y","","","",""
1034498,"COTTON WEALTH MANAGEMENT ASSOCIATES, LLC","","","Y","","","Y","Y","","","","","","","Y","","","","Y","","","","","","","","","","","","","","","","","","","Y","Y","","Y","","","","","","Y","","","","","","","",""
1034498,"GLOBAL INVESTMENTS FINANCIAL SERVICES, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"PENSIONMARK & PENSIONMARK RETIREMENT GROUP","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","",""
1034498,"YORKE & LAURO WEALTH MANAGEMENT & PLANNING","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"KEY ADVISOR, KELLY WEALTH, KELLY RETIREMENT","","","","","Y","","","Y","Y","Y","Y","","","","","Y","","","Y","","","Y","Y","","","","","","","Y","","","","Y","Y","","","","","Y","","","Y","","","","","","","Y","","Y","Y",""
1034498,"DARPEL, DICKMAN & HARRIGAN WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"PARTNERS WEALTH MANAGEMENT OF GREATER AUSTIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"HAWAII WESTERN MANAGEMENT INVESTMENT SERVICES","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"INNOVATIVE PLAN SOLUTIONS/RETIREMENT PLAN SOUU.?","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y",""
1034498,"RETIREMENT & BENEFITS PARTNERS OF CENTRAL NEW YORK","","","","","","","","","Y","Y","","","","","","","","","","","","","","","","Y","","","","","","Y","","Y","","","","","","Y","","","","","","","","","","","","","",""
1034506,"BLACKSTONE ADVISORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","",""
1034506,"BLACKSTONE TOTAL ALTERNATIVES SOLUTION ADVISORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","",""
1034515,"ACCORD CAPITAL","","","","","Y","Y","","","","","","","Y","Y","","","","","","","","","","","","","","","","","","","","Y","","","Y","","","","","Y","","","","","","","","","Y","","",""
1034515,"BURROS WEALTH MANAGEMENT","","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034515,"SURETY WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","","","","Y","Y","","","","","Y","",""
