"FilingID","Wrap Fee Program","Sponsor"
1031076,"STIFEL SOLUTIONS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031076,"STIFEL SCORE PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031076,"STIFEL SELECT MANAGERS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031076,"STIFEL SELECT FUNDS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031076,"STIFEL SELECT ADVISORS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031076,"STIFEL SELECT APM PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031076,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031076,"STIFEL SPECTRUM PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031076,"STIFEL HORIZON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031076,"STIFEL INVESTMENT MANAGEMENT CONSULTING PROGRAM","STIFEL NICOLAUS & COMPANY, INCORPORATED"
1031076,"STIFEL CLIENT DIRECTED UNIFIED MANAGED ACCOUNT PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031076,"STIFEL FUNDAMENTALS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031076,"STIFEL UNISON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031311,"WRAP FEE PROGRAM","SIGFIG WEALTH MANAGEMENT LLC"
1031363,"STIFEL SOLUTIONS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031363,"STIFEL SCORE PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031363,"STIFEL SELECT MANAGERS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031363,"STIFEL SELECT FUNDS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031363,"STIFEL SELECT ADVISORS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031363,"STIFEL SELECT APM PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031363,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031363,"STIFEL SPECTRUM PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031363,"STIFEL HORIZON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031363,"STIFEL INVESTMENT MANAGEMENT CONSULTING PROGRAM","STIFEL NICOLAUS & COMPANY, INCORPORATED"
1031363,"STIFEL CLIENT DIRECTED UNIFIED MANAGED ACCOUNT PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1031363,"STIFEL FUNDAMENTALS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031363,"STIFEL UNISON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1031890,"ADVISOR WEALTH MANAGEMENT II (AWM II)","STRATOS WEALTH ADVISORS LLC"
1031882,"UNIFIED MANAGED ACCOUNT (UMA)","EAGLE STRATEGIES, LLC"
1031882,"MARKET PACE & MARKET PACE II","INDEPENDENT ADVISERS GROUP (IAG)"
1031882,"REPRESENTATIVE DIRECTED PROGRAM","EAGLE STRATEGIES, LLC"
1032786,"STIFEL SOLUTIONS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1032786,"STIFEL SCORE PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1032786,"STIFEL SELECT MANAGERS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1032786,"STIFEL SELECT FUNDS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1032786,"STIFEL SELECT ADVISORS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1032786,"STIFEL SELECT APM PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1032786,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1032786,"STIFEL SPECTRUM PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1032786,"STIFEL HORIZON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1032786,"STIFEL INVESTMENT MANAGEMENT CONSULTING PROGRAM","STIFEL NICOLAUS & COMPANY, INCORPORATED"
1032786,"STIFEL CLIENT DIRECTED UNIFIED MANAGED ACCOUNT PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1032786,"STIFEL FUNDAMENTALS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1032786,"STIFEL UNISON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1032797,"STIFEL SOLUTIONS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1032811,"BETTERMENT","BETTERMENT"
1032823,"361 FINANCIAL WRAP FEE PROGRAM","361 FINANCIAL PLANNING, INC."
1032812,"LPL FINANCIAL  WRAP PROGRAM","LPL FINANCIAL"
1032513,"JOURNEY PROGRAM (SMA/UMA MANAGER PROGRAM)","BLACKRIDGE ASSET MANAGEMENT LLC"
1032513,"APPROACH PROGRAM (THIRD PARTY STRATEGIST PROGRAM)","BLACKRIDGE ASSET MANAGEMENT LLC"
1032513,"ASCEND II PROGRAM","BLACKRIDGE ASSET MANAGEMENT LLC"
1032876,"TRU INDEPENDENCE WRAP FEE PROGRAM","TRU INDEPENDENCE, LLC"
1021554,"PERSONAL CAPITAL ADVISORS WRAP FEE PROGRAM","PERSONAL CAPITAL ADVISORS CORPORATION"
1032377,"CORNERSTONE PORTFOLIO SOLUTIONS","CORNERSTONE CAPITAL INVESTMENT MANAGEMENT"
1034436,"ROUNDANGLE WRAP PROGRAM","ROUNDANGLE ADVISORS LLC"
1034439,"HTK SCHEDULE H - ADVISORY SERIES","HTK"
1034439,"HTK ASSET MANAGEMENT (AMP)","HTK"
1034950,"VISION 2020 ADVISOR MANAGED PORTFOLIOS","WOODBURY FINANCIAL SERVICES, INC."
1034991,"MANSKE WEALTH MANAGEMENT WRAP PROGRAM","MANSKE WEALTH MANAGEMENT, LLC"
1036027,"WEALTHMARK II","CAPITAL ASSET ADVISORY SERVICES, LLC"
1036027,"WEALTHMARK PROGRAM","CAPITAL ASSET ADVISORY SERVICES, LLC"
1036027,"WEALTHBUILDER","CAPITAL ASSET ADVISORY SERVICES, LLC"
1028392,"MCADAM WRAP FEE PROGRAM","MCADAM LLC"
1031681,"BRINKER CORE ASSET MANAGER PROGRAM","BRINKER CAPITAL, INC."
1031681,"FDX ADVISORS SYMPHONY PLATFORM","FDX ADVISORS"
1031681,"MANAGED ACCOUNT SELECT PROGRAM","CHARLES SCHWAB & CO., INC."
1031681,"DUAL MANAGED ACCOUNT PROGRAM","LOCKWOOD ADVISORS, INC."
1031681,"ADVISERS","JANNEY MONTGOMERY SCOTT, LLC"
1031703,"SUMMIT ELITE","SUMMIT FINANCIAL GROUP"
1031703,"SUMMIT ELITE PLUS","SUMMIT FINANCIAL GROUP"
1031703,"PERSHING / ENVESTNET FEE BASED PROGRAMS","ENVESTNET"
1031703,"LOCKWOOD ASSET ALLOCATION PORTFOLIOS","SUMMIT FINANCIAL GROUP"
1031703,"LOCKWOOD INVESTMENT STRATEGIES","SUMMIT FINANCIAL GROUP"
1031703,"SUMMIT ADVISOR INVESTMENT MANAGEMENT (AIM)","SUMMIT FINANCIAL GROUP"
1031703,"SUMMIT ADVISOR INVESTMENT MANAGEMENT PLUS","SUMMIT FINANCIAL GROUP"
1031741,"CPF TEXAS WRAP FEE PROGRAM","VESTPRO FINANCIAL PARTNERS, INC."
1031610,"MANAGED ASSET PORTFOLIO-SELECT PROGRAM","MML INVESTORS SERVICES, LLC"
1031610,"MANAGED ASSET PORTFOLIO-SELECT PLUS PROGRAM","MML INVESTORS SERVICES, LLC"
1031610,"REP AS PM PROGRAM","MML INVESTORS SERVICES, LLC"
1031631,"WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS"
1031631,"SPA","MERRILL LYNCH"
1031631,"STIFEL OPPORTUNITY PROGRAM","STIFEL NICOLAUS"
1031631,"OUTSIDE MANAGER GROUP","RAYMOND JAMES"
1031631,"MAP PROGRAM","RBC"
1031631,"MANAGER SELECT","LPL FINANCIAL"
1031631,"ENVESTNET","ENVESTNET"
1031631,"MANAGER ACCESS NETWORK","LPL FINANCIAL"
1031631,"FOLIO DYNAMIX","FOLIO DYNAMIX"
1031631,"PLACEMARK INVESTMENTS","PLACEMARK INVESTMENTS"
1031631,"MANAGED ACCOUNT SOLUTIONS","BENJAMIN F EDWARDS/PERSHING"
1031631,"RAYMOND JAMES CONSULTING SERVICES","RAYMOND JAMES"
1031831,"MANAGED ACCOUNTS CONSULTING","UBS"
1032136,"BARRY INVESTMENT ADVISORS,  LLC WRAP FEE PROGRAM","BARRY INVESTMENT ADVISORS, LLC"
1032158,"THRIVENT SELECT MANAGED PORTFOLIOS","THRIVENT INVESTMENT MANAGEMENT INC."
1032158,"THRIVENT ADVANTAGE MANAGED PORTFOLIOS","THRIVENT INVESTMENT MANAGEMENT INC."
1032158,"THRIVENT INCOME-FOCUSED MANAGED PORTFOLIOS","THRIVENT INVESTMENT MANAGEMENT INC."
1032158,"THRIVENT ADVISOR GUIDED","THRIVENT INVESTMENT MANAGEMENT INC."
1033465,"WIREGRASS WRAP FEE PROGRAM","WIREGRASS INVESTMENT MANAGEMENT LLC"
1034278,"NETWORK","WELLS FARGO ADVISORS LLC"
1034278,"ACCESS","UBS FINANCIAL SERVICES INC."
1034278,"MANAGED ACCOUNT UTILITY","LOCKWOOD ADVISORS INC"
1034278,"MANAGED DIVERSIFIED PORTFOLIOS","WELLS FARGO BANK"
1034278,"DIVERSIFIED MANAGED ACCOUNT","WELLS FARGO ADVISORS LLC"
1034278,"FIDUCIARY SERVICES","MORGAN STANLEY"
1034278,"MA COMMAND","LOCKWOOD ADVISORS INC"
1034278,"SPA (STRATEGIC PORTFOLIO ADVISER)","BANK OF AMERICA/MERRILL LYNCH"
1034278,"MANAGED ACCOUNT PROGRAM","RBC WEALTH MANAGEMENT"
1034278,"IAS (INVESTMENT ADVISORY SERVICE)","OPPENHEIMER"
1034278,"STAR (STRATEGIC ASSET REVIEW)","OPPENHEIMER"
1034278,"MAC (MANAGED ACCOUNTS CONSULTING)","UBS FINANCIAL SERVICES INC."
1034278,"CONSULTING SERVICES","RAYMOND JAMES"
1034278,"RAYMOND JAMES FREEDOM UNIFIED MANAGED ACCOUNT PROGRAM","RAYMOND JAMES"
1034278,"CONSULTS","BANK OF AMERICA/MERRILL LYNCH"
1034278,"MASTERS","WELLS FARGO ADVISORS LLC"
1034278,"UNIFIED MANAGED ACCOUNT","BANK OF AMERICA/MERRILL LYNCH"
1034278,"SWP (STRATEGIC WEALTH PORTFOLIO)","UBS FINANCIAL SERVICES INC."
1034278,"SPS (SELECT PORTFOLIO SOLUTIONS)","BANK OF AMERICA/MERRILL LYNCH"
1034278,"CONSULTING SOLUTIONS","RBC WEALTH MANAGEMENT"
1034278,"TOTAL PORTFOLIO","RBC WEALTH MANAGEMENT"
1034278,"INVESTMENT ADVISORY PROGRAM","BANK OF AMERICA/MERRILL LYNCH"
1034278,"SELECT UMA","MORGAN STANLEY"
1034278,"MARKETPLACE","CHARLES SCHWAB"
1034278,"IAS UNIFIED MANAGED ACCOUNT","OPPENHEIMER"
1034278,"IMS","MORGAN STANLEY"
1034278,"SELECT SEPERATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES"
1034278,"MAS (MANAGED ACCOUNT SERVICES)","BANK OF AMERICA/MERRILL LYNCH"
1035821,"ARETE WRAP FEE PROGRAM","ARETE WEALTH ADVISORS"
1037182,"TD AMERITRADE INSTITUTIONAL SEPARATE ACCOUNT EXCHANGE","TD AMERITRADE INSTITUTIONAL"
1037182,"ADHESION EXCHANGE","ATRIA INVESTMENTS LLC"
1037182,"ASPIRE RKS","ASPIRE FINANCIAL SERVICES, LLC"
1037649,"FUNDSOURCE","FIRST CLEARING LLC"
1037649,"MASTERS PROGRAM","FIRST CLEARING LLC"
1037649,"CUSTOM CHOICE","FIRST CLEARING LLC"
1037649,"PRIVATE ADVISOR NETWORK","FIRST CLEARING LLC"
1037649,"PRIVATE INVESTMENT MANAGEMENT","FIRST CLEARING LLC"
1037649,"ASSET ADVISOR","FIRST CLEARING LLC"
1037649,"COMPASS ADVISORY PROGRAM","FIRST CLEARING LLC"
1028565,"SOUTHWESTERN PARTNERSHIP PORTFOLIO WRAP PROGRAM","SOUTHWESTERN ADVISORY GROUP"
1026886,"RIVERFRONT/JANNEY","JANNEY MONTGOMERY SCOTT"
1026886,"CONSULTING & EVALUATION SERVICES (CES)","MORGAN STANLEY WEALTH MANAGEMENT"
1026886,"PERSHING ADVISOR SOLUTIONS (PAS)","PERSHING"
1026886,"CONSULTING SOLUTIONS","RBC"
1026886,"MANAGED ACCOUNT SERVICE (MAS)","MERRILL LYNCH"
1026886,"FIDUCIARY SERVICES","MORGAN STANLEY WEALTH MANAGEMENT"
1026886,"PERSHING MANAGED ACCOUNT COMMAND PROGRAM (MAC)","PERSHING (FORMERLY LOCKWOOD)"
1026886,"RIVERFRONT/BAIRD","R.W. BAIRD"
1026886,"RAYMOND JAMES CONSULTING SERVICES","RAYMOND JAMES"
1026886,"INVESTMENT MANAGEMENT SERVICES (IMS)","MORGAN STANLEY WEALTH MANAGEMENT"
1026886,"MANAGED ACCOUNT PROGRAM (MAP)","RBC"
1026886,"SELECT UMA","MORGAN STANLEY WEALTH MANAGEMENT"
1026886,"FREEDOM DYNAMIC UMA","RAYMOND JAMES"
1026886,"TOTAL PORTFOLIO","RBC"
1026886,"CIBC WOOD GUNDY INVESTMENT CONSULTING SERVICE","CIBC WOOD GUNDY"
1026886,"MANAGED ACCOUNT CONSULTING PROGRAM (MAC)","UBS"
1026886,"MODEL TRADED PORTFOLIOS","STIFEL"
1026886,"A+","RBC DOMINION SECURITIES"
1026886,"CLIENT DIRECT UMA","STIFEL"
1026886,"PERSHING MANAGED ACCOUNT UTILITY PROGRAM","PERSHING (FORMERLY LOCKWOOD)"
1030041,"CLIENT FOCUSED","CLIENT ONE SECURITIES LLC"
1030041,"CLIENT CENTERED","CLIENT ONE SECURITIES LLC"
1030041,"CLIENT CENTERED MANAGED","CLIENT ONE SECURITIES LLC"
1030041,"CLIENT FOCUSED MANAGED","CLIENT ONE SECURITIES LLC"
1030041,"CORE BLEND STRATEGY","CLIENT ONE SECURITIES LLC"
1030041,"CASH BALANCE PLAN","CLIENT ONE SECURITIES LLC"
1030713,"VISION 2020 WEALTH MANAGEMENT PROGRAM","AIG FINANCIAL ADVISORS, INC."
1032727,"WWM WRAP FEE PROGRAM","WASHINGTON WEALTH MANAGEMENT"
1033272,"MANAGEDPLAN PROGRAM","FIDUCIARY ADVISORS, LLC"
1033224,"STIFEL NICOLAUS WRAP PROGRAM","STIFEL NICOLAUS & COMPANY"
1033224,"MORGAN STANLEY IMS","MORGAN STANLEY"
1033224,"ENVESTNET PLACEMARK","ENVESTNET PLACEMARK"
1033224,"WELLS FARGO ADVISORS MASTERS","WELLS FARGO ADVISORS"
1033224,"KOVACK ADVISORS CHOICE WRAP FEE PROGRAM","KOVACK ADVISORS"
1033224,"OPPENHEIMER STAR PLATFORM","OPPENHEIMER & CO., INC."
1033224,"PROSPERA FINANCIAL SERVICES INC.","PROSPERA FINANCIAL SERVICES INC."
1033224,"ROBERT W. BAIRD & CO, INC.","ROBERT W. BAIRD & CO, INC."
1033224,"RAYMOND JAMES OUTSIDE MANAGER (OSM)","RAYMOND JAMES FINANCIAL, INC."
1033224,"RBC WEALTH MANAGEMENT MAP PLATFORM","RBC WEALTH MANAGEMENT"
1033224,"SUNTRUST WEALTH MANAGEMENT","SUNTRUST WEALTH MANAGEMENT"
1033224,"JANNEY MONTGOMERY SCOTT LLC","JANNEY MONTGOMERY SCOTT LLC"
1033224,"MERRILL LYNCH","BANK OF AMERICA, MERRILL LYNCH"
1033224,"UBS FINANCIAL SERVICES, INC.","UBS FINANCIAL SERVICES, INC."
1033224,"DEUTSCHE BANK SECURITIES, INC.","DEUTSCHE BANK SECURITIES, INC."
1033224,"SCHWAB MANAGED PORTOFLIOS","CHARLES SCHWAB CORPORATION"
1033240,"FIDUCIARY SERVICES","MORGAN STANLEY / SMITH BARNEY"
1033240,"CONSULTING & EVALUATION SERVICES","MORGAN STANLEY / SMITH BARNEY"
1033240,"SELECT UMA","MORGAN STANLEY / SMITH BARNEY"
1033240,"MANAGED ACCOUNT CONNECTION","CHARLES SCHWAB & CO., INC."
1033240,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC."
1033301,"FIDUCIARY SERVICES","MORGAN STANLEY / SMITH BARNEY"
1033301,"CONSULTING & EVALUATION SERVICES","MORGAN STANLEY / SMITH BARNEY"
1033301,"SELECT UMA","MORGAN STANLEY / SMITH BARNEY"
1033301,"MANAGED ACCOUNT CONNECTION","CHARLES SCHWAB & CO., INC."
1033301,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC."
1035168,"VCM WRAP BROCHURE","VIRTUE CAPITAL MANAGEMENT, LLC"
1035172,"FTJ FUNDCHOICE","FIRST AFFIRMATIVE FINANCIAL NETWORK"
1035190,"RFG ADVISORY GROUP'S WRAP FEE PROGRAM","RFG ADVISORY GROUP, LLC"
1035206,"PRIVATE PORTFOLIO MANAGEMENT PROGRAM","BAZIS & YOUNG INVESTMENT GROUP LLC"
1034267,"WMA WRAP PROGRAM","WEALTH MANAGEMENT ADVISORS, LLC"
1035222,"MOHLMAN ASSET MANAGEMENT, LLC WRAP FEE PROGRAM","MOHLMAN ASSET MANAGEMENT, LLC"
1035238,"NORTHERN MERIDIAN ACCOUNT","NORTHERN TRUST SECURITIES, INC."
1034688,"SMART MONEY WRAP PROGRAM","SMART MONEY GROUP"
1037233,"AMC FUND SELECT ADVISOR","SUNTRUST ADVISORY SERVICES LLC"
1037233,"AMC FUND SELECT TACTICAL","SUNTRUST ADVISORY SERVICES LLC"
1037233,"AMC PINNACLE","SUNTRUST ADVISORY SERVICES LLC"
1037233,"AMC PREMIER","SUNTRUST ADVISORY SERVICES LLC"
1038817,"PENSIONMARK PORTFOLIO","PENSIONMARK FINANCIAL GROUP, LLC"
1038998,"CFS ADVISORY PROGRAMS","COMMONWEALTH FINANCIAL SERVICES, LLC"
1039748,"VCM WRAP BROCHURE","VIRTUE CAPITAL MANAGEMENT, LLC"
1040572,"ASSET MANAGEMENT PROGRAM","CSENGE ADVISORY GROUP, LLC"
1040787,"UBS MANAGED ACCOUNT CONSULTING","UBS"
1040787,"SCHWAB SELECT","CHARLES SCHWAB"
1041193,"MAP & IMAP PROGRAMS/UMA","SEI INVESTMENTS, LLC"
1041193,"THE INTEGRATED APPROACH","PRUDENTIAL INVESTMENTS"
1041193,"STRATEGIC INVESTMENT SERVICES PROGRAM (STRATIS)","JP MORGAN"
1041193,"UMA PROGRAM","FORTIGENT, LLC"
1041193,"BRINKER SEPARATELY MANAGED ACCOUNT PROGRAM","BRINKER CAPITAL INC."
1041193,"THIRD PARTY MODELS PROGRAM & SMA","ENVESTNET ASSET MANAGEMENT, INC."
1041193,"ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT PROGRAM","EDWARD JONES & CO. LP"
1041193,"UMA MODEL PORTFOLIO","FULTON BANK, NA"
1041193,"UNIFIED OVERLAY MANAGEMENT PROGRAM","FDX ADVISORS INC."
1041193,"FIFTH THIRD BANK UMA PLATFORM","FIFTH THIRD BANK"
1041193,"UMA PROGRAM","FIRST REPUBLIC INVESTMENT MANAGEMENT, INC."
1041193,"MANAGER SELECT/MANAGER ACCESS SELECT","LPL FINANCIAL, LLC"
1041193,"SMA PROGRAM","WELLS FARGO BANK, NA"
1041327,"FREEDMAN FINANCIAL ASSOCIATES WRAP PROGRAM","FREEDMAN FINANCIAL ASSOCIATES"
1037083,"SHEPHERD FINANCIAL WRAP PROGRAM","SHEPHERD FINANCIAL PARTNERS, LLC"
1041301,"SELECT UMA PROGRAM","MORGAN STANLEY WEALTH MANAGEMENT"
1041301,"SEPARATE MANAGED ACCOUNT PROGRAM","ENVESTNET, INC."
1041301,"STRATEGIC WEALTH PORTFOLIO PROGRAM","UBS FINANCIAL SERVICES, INC."
1041301,"NONE SPECIFIED","UNITED CAPITAL FINANCIAL ADVISERS, LLC"
1041301,"PRIVATE PORTFOLIO PROGRAM","FOLIO DYNAMICS, INC."
1041301,"STIFEL HORIZON PROGRAM","STIFEL, NICOLAUS & COMPANY, INC."
1041301,"THIRD PARTY MODELS PROGRAM","ENVESTNET, INC."
1041301,"TOTAL PORTFOLIO PROGRAM","RBC CAPITAL MARKETS, LLC"
1041301,"MARKETPLACE PROGRAM","CHARLES SCHWAB & CO"
1041301,"NONE SPECIFIED","JANNEY MONTGOMERY SCOTT LLC"
1041301,"FIDUCIARY SERVICES (FS) PROGRAM","CITIGROUP GLOBAL MARKETS"
1041301,"MANAGED ACCOUNTS CONSULTING PROGRAM","UBS FINANCIAL SERVICES, INC."
1041301,"NONE SPECIFIED","AZZAD ASSET MANAGEMENT"
1041301,"MASTERS PROGRAM","WELLS FARGO ADVISORS"
1041301,"DIVERSIFIED MANAGED ALLOCATIONS PROGRAM","WELLS FARGO ADVISORS"
1041301,"FIDUCIARY SERVICES PROGRAM","MORGAN STANLEY WEALTH MANAGEMENT"
1041301,"MANAGER SELECT PROGRAM","LPL FINANCIAL"
1041552,"STEPHENS ADVISOR - NON DISCRETIONARY PROGRAM","STEPHENS INC."
1041552,"STEPHENS CAPITAL MANAGMENT DISCRETIONARY PROGRAM","STEPHENS INC."
1041552,"STEPHENS FIXED INCOME MANAGMENT","STEPHENS INC."
1041552,"STEPHENS ALLOCATION STRATIGIES PROGRAM","STEPHENS INC."
1041552,"STEPHENSCHOICE","STEPHENS INC."
1041552,"STEPHENS MANAGED ASSETS PROGRAM","STEPHENS INC."
1041552,"STEPHENS CAPITAL MANAGEMENT NON-DISCRETIONARY","STEPHENS INC."
1041552,"STEPHENS REAL RETURN STRATEGY","STEPHENS INC."
1041552,"STEPHENS CAPITAL MANAGEMENT - HEALTH MANAGEMENT TRUST","STEPHENS INC."
1027853,"PREMIER MANAGED ADVISORY PROGRAMS","CALTON & ASSOCITES, INC."
1027853,"INNOVATION MANAGED ADVISORY PROGRAM","CALTON & ASSOCIATES, INC."
1029222,"PRECISION CAPITAL MANAGEMENT WRAP FEE PROGRAM","PRECISION CAPITAL MANAGEMENT"
1029399,"WRAP FEE INVESTMENT PROGRAM","STEWARDSHIP ADVISORS, LLC"
1031151,"MANAGED ACCOUNT WRAP PROGRAM","LOCKWOOD ADVISOR INCORPORATED"
1031151,"ADVISOR NETWORK PROGRAM","WELLS FARGO BANKS N.A."
1026352,"DISCRETIONARY ACCOUNTS PROGRAM","JEFFERIES INVESTMENT ADVISERS,LLC"
1026352,"MANAGED ACCOUNT SOLUTIONS PROGRAM","JEFFERIES INVESTMENT ADVISERS, LLC"
1026352,"FEE BASED NON-DISCRETIONARY ADVISORY ACCOUNTS PROGRAM","JEFFERIES INVESTMENT ADVISERS, LLC"
1038981,"BERTHEL ADVISORY PROGRAM","BFC PLANNING, INC."
1038981,"BERTHEL EDGE","BFC PLANNING, INC."
1037550,"MANAGER OF MANAGERS PROGRAM","BRINKER CAPITAL, INC."
1037550,"MANAGERS SELECT ACCOUNT (MSA), PERSONAL WEALTH PORTFOLIOS (PWP)","LINSCO/PRIVATE LEDGER CORP."
1037550,"MANAGED ACCOUNT PROGRAM (MAP)","JANNEY MONTGOMERY SCOTT LLC"
1037550,"MAAPER, MACPER","LOCKWOOD ADVISORS, INC."
1037550,"SMA","FUNDQUEST, INC."
1037550,"STIFEL MANAGED ASSETS PROGRAM","STIFEL, NICOLAUS AND COMPANY, INC."
1037550,"MODEL PROVIDER","STEPHENS"
1037550,"MANAGED ACCOUNT PROGRAM","SEI"
1037550,"THIRD PARTY MODELS PROGRAM","ENVESTNET"
1037550,"UMA","PLACEMARK"
1037550,"MODEL ACCOUNT, STRATEGIC PORTFOLIO PROGRAM","WELLS FARGO"
1037550,"UBS ACCESS","UBS FINANCIAL SERVICES INC."
1041852,"ALL CAP EQUITY SERIES (ACES)","FFC CAPITAL MANAGEMENT"
1041852,"LIQUIDITY MANAGEMENT SERIES (LMS)","FFC CAPITAL MANAGEMENT"
1041852,"TOTAL PORTFOLIO SERIES (TPS)","FFC CAPITAL MANAGEMENT"
1040235,"RHAME & GORRELL WEALTH MANAGEMENT WRAP FEE PROGRAM","RHAME & GORRELL WEALTH MANAGEMENT, LLC"
1041393,"PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES INC."
1041393,"OUTSIDE MANAGER PROGRAM, RAYMOND JAMES CONSULTING SERVICES","RAYMOND JAMES & ASSOCIATES, INC."
1041393,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC"
1041393,"SEPARATELY MANAGED ACCOUNT PROGRAM","CAPTRUST FINANCIAL ADVISORS"
1041393,"PREFERRED ADVISORS PROGRAM","CREDIT SUISSE SECURITIES, LLC"
1041393,"ADVISOR SELECT","DEUTSCHE BANK SECURITIES, INC."
1041393,"FIDUCIARY SERVICES","MORGAN STANLEY SMITH BARNEY LLC"
1041393,"NETWORK","WELLS FARGO ADVISORS, LLC"
1041393,"MAC","UBS FINANCIAL SERVICES, INC."
1041393,"ACCESS","UBS FINANCIAL SERVICES, INC."
1041393,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC."
1041393,"CONSULTING AND EVALUATION SERVICES","MORGAN STANLEY SMITH BARNEY LLC"
1041393,"CONSULTING SERVICES","J.P. MORGAN SECURITIES INC."
1041393,"STRATEGIC WEALTH PORTFOLIO","UBS FINANCIAL SERVICES, INC."
1041393,"STRATEGIC WEALTH","WELLS FARGO BANK, N.A."
1041393,"SEPARATELY MANAGED PORTFOLIOS","BENJAMIN F. EDWARDS & CO."
1041393,"HORIZON PROGRAM","STIFEL, NICOLAUS & CO., INC."
1041393,"ADVISORY CHOICE","ROBERT W. BAIRD & CO., INC."
1041393,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB & CO., INC."
1041393,"DIVERSIFIED MANAGED ALLOCATIONS (DMA)","WELLS FARGO ADVISORS, LLC"
1041393,"MASTERS","WELLS FARGO ADVISORS, LLC"
1041393,"SELECT UMA","MORGAN STANLEY SMITH BARNEY LLC"
1041393,"UNIFIED MANAGED ACCOUNT","ENVESTNET ASSET MANAGEMENT, INC."
1041393,"OPEN ARCHITECTURE PLATFORM","REGIONS BANK"
1041393,"MANAGED ASSETS CONSULTING SERVICES","PRUDENTIAL FINANCIAL PLANNING SERVICES"
1041393,"MERRILL ONE, CONSULTS, SPA, UMA","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
1041393,"UMA","J.P. MORGAN SECURITIES INC."
1041393,"ADVISER'S MSP PROGRAM","JANNEY MONTGOMERY SCOTT LLC"
1041393,"CONSULTING AND EVALUATION SERVICES","CITIGROUP GLOBAL MARKETS, INC."
1041393,"FIDUCIARY SERVICES","CITIGROUP GLOBAL MARKETS, INC."
1041393,"DYNAMIC ALLOCATION PORTFOLIOS","CITIGROUP GLOBAL MARKETS, INC."
1041393,"SELECT UMA","LOCKWOOD ADVISORS, INC."
1041393,"UNIFIED OVERLAY MANAGEMENT PROGRAM","FDX ADVISORS, INC."
1036779,"EF HUTTON WRAP FEE PROGRAM","EF HUTTON INVESTMENTS LLC"
1041960,"PRIVATE BANK","CITIGROUP GLOBAL MARKETS INC."
